Scenario,TimeIndex,Hour,chargerAccessType,Annual_avg_daily_pluggedTime_min,Annual_total_pluggedTime_min,Annual_avg_daily_chargingTime_min,Annual_total_chargingTime_min,Annual_avg_daily_chargingCost_SEK,Annual_total_chargingCost_SEK,Annual_avg_daily_energy_kWh,Annual_total_energy_kWh,Annual_avg_daily_sessionStarts,Annual_total_sessionStarts
noVIPV,4,1.5,public,78365.13698630137,28603275.0,11515.309703196346,4203088.041666666,14409.25104403568,5259376.631073023,2619.8638261883043,956250.2965587311,35.034246575342465,12787.5
noVIPV,4,1.5,work,93.9041095890411,34275.0,21.676712328767124,7912.0,10.672633640859022,3895.511278913543,2.6681584102147555,973.8778197283857,0.0,0.0
noVIPV,5,2.0,home,455285.7534246575,166179300.0,100656.79315068493,36739729.5,16871.434786502592,6158073.697073446,10405.139892125719,3797876.0606258875,48.863013698630134,17835.0
noVIPV,5,2.0,public,78788.01369863014,28757625.0,7228.356506849313,2638350.124999999,9326.060424273208,3404012.0548597206,1695.6473498678552,618911.2827017672,11.267123287671232,4112.5
noVIPV,5,2.0,work,93.9041095890411,34275.0,16.32054794520548,5957.0,8.806749850077816,3214.4636952784026,2.201687462519454,803.6159238196007,0.0,0.0
noVIPV,6,2.5,home,455840.8561643836,166381912.5,85266.6484018265,31122326.66666667,14272.306886175185,5209392.013453943,8897.064921880026,3247428.6964862095,10.657534246575343,3890.0
noVIPV,6,2.5,public,78947.2602739726,28815750.0,3409.6407534246578,1244518.875,4469.379512216647,1631323.5219590762,812.6144567666628,296604.2767198319,1.86986301369863,682.5
noVIPV,6,2.5,work,93.9041095890411,34275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,7,3.0,home,455928.3929223744,166413863.41666666,68877.36347031961,25140237.66666666,11505.952448650132,4199672.643757299,7250.829023656375,2646552.593634577,3.1232876712328768,1140.0
noVIPV,7,3.0,public,78947.2602739726,28815750.0,1144.345776255708,417686.2083333334,1509.091727672293,550818.480600387,274.3803141222351,100148.81465461581,0.0,0.0
noVIPV,7,3.0,work,93.9041095890411,34275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,8,3.5,home,455851.30171232874,166385725.125,52874.36232876712,19299142.25,8779.23312622173,3204420.091070932,5611.174694591419,2048078.763525868,0.0,0.0
noVIPV,8,3.5,public,78947.2602739726,28815750.0,342.2727168949771,124929.54166666666,449.94126885496917,164228.56313206375,81.80750342817622,29859.73875128432,0.0,0.0
noVIPV,8,3.5,work,93.9041095890411,34275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,9,4.0,home,455220.4987442922,166155482.04166666,36438.57682648401,13300080.541666664,5963.732884662073,2176762.5029016566,3896.0013653047445,1422040.4983362318,0.0,0.0
noVIPV,9,4.0,public,78905.35787671233,28800455.625,185.87043378995432,67842.70833333333,196.11881789481782,71583.3685316085,35.65796688996688,13015.15791483791,8.767123287671232,3200.0
noVIPV,9,4.0,work,179.7738584474886,65617.45833333334,85.8697488584475,31342.458333333336,35.844281765311614,13083.162844338738,8.961070441327903,3270.7907110846845,11.863013698630137,4330.0
noVIPV,10,4.5,home,453519.664041096,165534677.37500003,22765.555707762553,8309427.833333332,3624.2732492123087,1322859.7359624926,2451.3773467910296,894752.7315787259,0.0,0.0
noVIPV,10,4.5,public,78785.97842465753,28756882.125,371.26883561643837,135513.125,409.74007756475754,149555.1283111365,74.49819592086503,27191.841511115737,14.979452054794521,5467.5
noVIPV,10,4.5,work,824.3496575342466,300887.625,716.2423515981735,261428.45833333334,307.9062657287182,112385.78699098215,76.97656643217955,28096.446747745536,30.67808219178082,11197.5
noVIPV,11,5.0,home,448179.29771689494,163585443.66666666,11514.937557077625,4202952.208333333,1824.252789077626,665852.2680133334,1245.087362747689,454456.8874029065,9.383561643835616,3425.0
noVIPV,11,5.0,public,78086.12636986302,28501436.125000004,829.7297945205481,302851.37500000006,753.3959077632072,274989.50633357064,136.98107413876497,49998.092060649215,42.465753424657535,15500.0
noVIPV,11,5.0,work,2543.7864155251136,928482.0416666665,2312.0312785388123,843891.4166666665,1010.1993844776895,368722.77533435664,252.54984611942237,92180.69383358916,107.52739726027397,39247.5
noVIPV,12,5.5,home,438645.3965753426,160105569.75000003,2396.2347031963473,874625.6666666667,390.04349563251026,142365.87590586624,251.34243454686145,91739.98860960444,8.773972602739725,3202.5
noVIPV,12,5.5,public,77794.10924657535,28394849.875,2001.123515981735,730410.0833333333,1717.7149383830615,626965.9525098174,312.31180697873845,113993.80954723954,61.363013698630134,22397.5
noVIPV,12,5.5,work,6641.20901826484,2424041.2916666665,5868.357762557078,2141950.5833333335,2627.7350910540194,959123.3082347171,656.9337727635049,239780.82705867928,146.33561643835617,53412.5
noVIPV,13,6.0,home,416368.54920091334,151974520.45833337,793.8159817351599,289742.8333333334,195.93283032953155,71515.48307027902,78.37313213181262,28606.193228111606,5.616438356164384,2050.0
noVIPV,13,6.0,public,77473.62363013698,28277872.625,4544.275456621005,1658660.5416666667,4163.626384345256,1519723.6302860184,757.0229789718647,276313.38732473063,208.33561643835617,76042.5
noVIPV,13,6.0,work,12593.909132420093,4596776.833333334,10374.471575342464,3786682.1249999995,4742.500397960813,1731012.6452556965,1185.6250994902032,432753.1613139241,304.63013698630135,111190.0
noVIPV,14,6.5,home,382078.4493150685,139458634.0,814.5284246575343,297302.875,208.02121465675214,75927.74334971452,83.20848586270087,30371.097339885815,10.616438356164384,3875.0
noVIPV,14,6.5,public,77629.23424657535,28334670.500000004,9230.714497716894,3369210.791666666,8092.88143049803,2953901.722131781,1471.432987363278,537073.0403875965,240.1164383561644,87642.5
noVIPV,14,6.5,work,24219.445319634706,8840097.541666668,19388.915410958904,7076954.125,8826.560120957227,3221694.4441493875,2206.6400302393067,805423.6110373469,436.4246575342466,159295.0
noVIPV,15,7.0,home,322625.36700913234,117758258.95833331,1089.9409817351598,397828.4583333333,300.73895254321366,109769.71767827298,106.73377134843109,38957.82654217735,21.876712328767123,7985.0
noVIPV,15,7.0,public,76980.69143835618,28097952.375000007,15340.303310502284,5599210.708333334,13814.577208455601,5042320.681086294,2511.7413106282897,916785.5783793257,516.9246575342465,188677.5
noVIPV,15,7.0,work,40442.10011415523,14761366.54166666,30399.40319634703,11095782.166666666,14001.518242288685,5110554.15843537,3500.379560572171,1277638.5396088425,804.0753424657535,293487.5
noVIPV,16,7.5,home,251139.3764840183,91665872.41666669,1599.4191780821918,583788.0,452.58722723179125,165194.3379396038,162.13344592281877,59178.70776182885,31.267123287671232,11412.5
noVIPV,16,7.5,public,78590.50079908672,28685532.791666653,25383.58595890411,9265008.875,22846.051844750946,8338808.923334096,4153.827608136534,1516147.076969835,639.917808219178,233570.0
noVIPV,16,7.5,work,69083.06598173514,25215319.08333333,50829.719520547944,18552847.625,23410.56265813371,8544855.370218804,5852.640664533427,2136213.842554701,912.568493150685,333087.5
noVIPV,17,8.0,home,198925.81472602743,72607922.37500001,2118.636073059361,773302.1666666667,803.3627886527443,293227.41785825166,227.13879670559334,82905.66079754157,48.76027397260274,17797.5
noVIPV,17,8.0,public,84388.45388127855,30801785.66666667,32185.03835616439,11747539.000000002,30240.445118951113,11037762.468417156,5498.262748900207,2006865.9033485756,551.1849315068494,201182.5
noVIPV,17,8.0,work,91612.675,33438626.375,60351.59041095888,22028330.499999993,28787.36092497856,10507386.737617174,7196.84023124464,2626846.6844042935,542.7465753424658,198102.5
noVIPV,18,8.5,home,167819.37385844745,61254071.45833332,2926.2628995433784,1068085.958333333,1051.335205825167,383737.3501261859,296.80199086248774,108332.72666480803,100.5,36682.5
noVIPV,18,8.5,public,88779.9602739726,32404685.5,31874.468835616422,11634181.124999994,31995.29247814973,11678281.754524652,5817.325905118138,2123323.95536812,466.17808219178085,170155.0
noVIPV,18,8.5,work,102973.13972602738,37585195.99999999,53980.68847031965,19702951.29166667,27296.034545628263,9963052.609154316,6824.008636407066,2490763.152288579,326.5068493150685,119175.0
noVIPV,19,9.0,home,146347.98630136988,53417015.00000001,5767.47408675799,2105128.0416666665,2064.6133790943722,753583.8833694458,580.7680001296861,211980.32004733544,153.13013698630138,55892.5
noVIPV,19,9.0,public,89165.17716894978,32545289.66666667,28049.6857305936,10238135.291666664,29286.895233290194,10689716.76015092,5324.890042416398,1943584.8654819853,424.36986301369865,154895.0
noVIPV,19,9.0,work,109435.0696347032,39943800.41666667,43219.865753424645,15775250.999999994,22986.212267731968,8389967.477722168,5746.553066932992,2097491.869430542,163.3082191780822,59607.5
noVIPV,20,9.5,home,136544.04965753425,49838578.125,9414.002739726027,3436111.0,3395.5684050156287,1239382.4678307045,956.3304834016012,349060.62644158443,217.6095890410959,79427.5
noVIPV,20,9.5,public,88853.87477168953,32431664.29166668,24209.792237442936,8836574.166666672,26021.09978128548,9497701.4201692,4731.109051142814,1726854.8036671272,454.3493150684931,165837.5
noVIPV,20,9.5,work,112300.19988584476,40989572.958333336,31407.95867579909,11463904.916666668,17318.81032739576,6321365.769499453,4329.70258184894,1580341.4423748632,110.1027397260274,40187.5
noVIPV,21,10.0,home,125099.6404109589,45661368.75,14279.478767123284,5212009.749999999,4406.399100966855,1608335.6718529023,1457.4884992965258,531983.3022432319,285.75342465753425,104300.0
noVIPV,21,10.0,public,89465.37305936072,32654861.16666666,24134.614383561642,8809134.25,26082.94882251156,9520276.320216719,4742.3543313657365,1730959.330948494,487.7054794520548,178012.5
noVIPV,21,10.0,work,113359.374543379,41376171.708333336,22031.99452054794,8041677.999999999,12391.614690867515,4522939.362166643,3097.9036727168786,1130734.8405416608,104.98630136986301,38320.0
noVIPV,22,10.5,home,111710.79543378994,40774440.33333333,18634.94497716895,6801754.916666667,5691.623777558779,2077442.6788089543,1896.308979608098,692152.7775569558,300.0821917808219,109530.0
noVIPV,22,10.5,public,90966.44999999995,33202754.249999985,26937.7058219178,9832262.624999996,29090.233067629568,10617935.069684792,5289.133285023552,1930533.6490335965,551.0958904109589,201150.0
noVIPV,22,10.5,work,114023.47910958904,41618569.875,16619.155479452053,6065991.749999999,9239.886008110809,3372558.392960445,2309.971502027702,843139.5982401113,105.65068493150685,38562.5
noVIPV,23,11.0,home,102870.74748858449,37547822.833333336,25098.62043378994,9160996.458333328,6661.981011015721,2431623.0690207384,2553.479471941882,932020.0072587869,483.972602739726,176650.0
noVIPV,23,11.0,public,91612.95947488585,33438730.208333336,28337.552054794534,10343206.500000006,31037.56939702056,11328712.829912504,5643.194435821922,2059765.9690750013,567.068493150685,206980.0
noVIPV,23,11.0,work,114346.55958904109,41736494.25,12562.223287671233,4585211.5,6927.403546493636,2528502.294470177,1731.850886623409,632125.5736175443,65.58219178082192,23937.5
noVIPV,24,11.5,home,97763.54668949773,35683694.54166667,33805.75148401827,12339099.29166667,8965.78142739986,3272510.221000949,3449.8830478805476,1259207.3124763998,520.8082191780821,190095.0
noVIPV,24,11.5,public,91805.10707762557,33508864.083333332,29668.95376712328,10829168.124999996,32735.228562953624,11948358.425478073,5951.859738718836,2172428.804632375,645.7054794520548,235682.5
noVIPV,24,11.5,work,113034.21084474884,41257486.95833333,9758.626369863014,3561898.625,5286.263017050474,1929486.001223423,1321.5657542626186,482371.50030585576,91.24657534246575,33305.0
noVIPV,25,12.0,home,97590.65011415526,35620587.29166667,43152.068949771696,15750505.166666668,9581.713250069448,3497325.3362753484,4395.989024414513,1604535.993911297,630.9041095890411,230280.0
noVIPV,25,12.0,public,93772.00091324198,34226780.33333332,33012.00262557078,12049380.958333334,36614.68057399146,13364358.409506883,6657.214649816628,2429883.347183069,665.1712328767123,242787.5
noVIPV,25,12.0,work,112486.30525114156,41057501.41666667,9094.272374429225,3319409.416666667,4829.849732588119,1762895.1523946633,1207.4624331470297,440723.7880986658,121.91095890410959,44497.5
noVIPV,26,12.5,home,98413.2464611872,35920834.95833333,50343.36506849315,18375328.25,11157.404324370964,4072452.578395402,5132.130966112975,1873227.8026312361,615.2671232876712,224572.5
noVIPV,26,12.5,public,92585.99360730595,33793887.66666667,33236.498287671224,12131321.874999996,37359.477186822674,13636209.173190277,6792.632215785942,2479310.758761869,646.8013698630137,236082.5
noVIPV,26,12.5,work,113093.22865296803,41279028.45833333,10036.956735159816,3663489.208333333,5154.469123129826,1881381.2299423865,1288.6172807824564,470345.3074855966,146.25342465753425,53382.5
noVIPV,27,13.0,home,96454.70136986302,35205966.0,53515.1375570776,19533025.208333325,11860.890946163467,4329225.195349665,5455.903029827891,1991404.6058871802,622.5479452054794,227230.0
noVIPV,27,13.0,public,93761.08698630136,34222796.75,34470.62910958905,12581779.625000004,39144.56317951013,14287765.560521197,7117.193305365473,2597775.556458398,595.0068493150685,217177.5
noVIPV,27,13.0,work,114016.3730593607,41615976.16666666,10570.4348173516,3858208.708333334,5359.598216374938,1956253.3489768524,1339.8995540937344,489063.3372442131,105.58219178082192,38537.5
noVIPV,28,13.5,home,101034.45422374435,36877575.79166669,59892.75707762556,21860856.33333333,13196.292149159632,4816646.634443265,6071.180248806346,2215980.7908143164,700.9041095890411,255830.0
noVIPV,28,13.5,public,93168.77294520548,34006602.125,33280.618036529675,12147425.583333332,38652.97095738941,14108334.399447134,7027.812901343524,2565151.708990386,572.7534246575342,209055.0
noVIPV,28,13.5,work,113991.61061643834,41606937.87499999,10135.535616438354,3699470.499999999,5287.150364004069,1929809.8828614852,1321.7875910010173,482452.4707153713,60.02739726027397,21910.0
noVIPV,29,14.0,home,110659.9486301369,40390881.24999997,68638.84760273974,25053179.375000004,15049.50614813396,5493069.7440688955,6924.030927712152,2527271.2886149357,853.5410958904109,311542.5
noVIPV,29,14.0,public,90824.05947488581,33150781.70833332,31869.00662100456,11632187.416666664,36767.41317246799,13420105.807950815,6684.984213175999,2440019.2378092394,609.0616438356165,222307.5
noVIPV,29,14.0,work,112307.8156392694,40992352.708333336,8615.464269406395,3144644.458333334,4680.07435178188,1708227.138400386,1170.01858794547,427056.7846000965,72.47260273972603,26452.5
noVIPV,30,14.5,home,119135.11324200907,43484316.33333331,75644.50742009131,27610245.20833333,16446.005719156074,6002792.087491967,7581.03226214359,2767076.77568241,801.1095890410959,292405.0
noVIPV,30,14.5,public,89888.34863013703,32809247.250000015,31868.824200913237,11632120.833333332,37127.32436447518,13551473.393033441,6750.422611722761,2463904.2532788077,519.8287671232877,189737.5
noVIPV,30,14.5,work,110394.89737442922,40294137.541666664,7299.623630136986,2664362.625,3995.8208780022096,1458474.6204708065,998.9552195005524,364618.6551177016,38.11643835616438,13912.5
noVIPV,31,15.0,home,132967.05468036525,48532974.95833331,84754.85308219174,30935521.374999985,18982.387521624372,6928571.4453928955,8495.420435846152,3100828.4590838454,929.3972602739726,339230.0
noVIPV,31,15.0,public,88315.67168949771,32235220.166666668,30299.419634703205,11059288.16666667,35882.36763464543,13097064.186645582,6524.066842662807,2381284.3975719246,513.9383561643835,187587.5
noVIPV,31,15.0,work,104087.50296803651,37991938.58333333,5736.661301369863,2093881.375,3242.7515875211107,1183604.3294452054,810.6878968802777,295901.08236130135,16.856164383561644,6152.5
noVIPV,32,15.5,home,151585.00639269405,55328527.33333333,96141.76655251141,35091744.791666664,21564.518911324343,7871049.402633386,9637.004839299112,3517506.766344176,1117.5616438356165,407910.0
noVIPV,32,15.5,public,84330.80901826484,30780745.291666668,29007.47819634704,10587729.54166667,33783.472226396516,12330967.36263473,6142.449495708455,2241994.065933586,573.8972602739726,209472.5
noVIPV,32,15.5,work,91906.74543378995,33545962.083333332,4209.2928082191775,1536391.8749999998,2437.4457517227675,889667.6993788101,609.3614379306919,222416.92484470253,15.650684931506849,5712.5
noVIPV,33,16.0,home,177496.92842465767,64786378.87500005,112513.98070776254,41067602.95833333,28639.284389986205,10453338.802344965,11207.751739278998,4090829.3848368344,1257.623287671233,459032.5
noVIPV,33,16.0,public,82422.77739726023,30084313.749999985,30877.175913241994,11270169.208333328,35631.15604580977,13005371.956720565,6478.392008329044,2364613.083040101,603.986301369863,220455.0
noVIPV,33,16.0,work,75402.80239726028,27522022.875000004,3073.2034246575345,1121719.25,1736.7547438372087,633915.4815005811,434.1886859593022,158478.87037514528,23.71232876712329,8655.0
noVIPV,34,16.5,home,208175.3378995435,75983998.33333337,131147.33173515974,47868776.0833333,33260.20035769269,12139973.130557831,13016.631571906215,4751070.523745769,1416.2054794520548,516915.0
noVIPV,34,16.5,public,82284.88767123286,30033983.999999996,33044.32876712328,12061179.999999998,37752.51565040147,13779668.212396534,6864.093754618449,2505394.220435734,621.2123287671233,226742.5
noVIPV,34,16.5,work,57698.537671232894,21059966.250000007,2301.422831050228,840019.3333333333,1311.1776929005753,478579.85790870996,327.7944232251438,119644.96447717749,12.472602739726028,4552.5
noVIPV,35,17.0,home,239347.45764840173,87361822.04166663,147227.20673515985,53737930.45833335,43758.668410830534,15971913.969953144,14613.51904946682,5333934.453055389,1286.6712328767123,469635.0
noVIPV,35,17.0,public,80771.78230593605,29481700.541666657,32417.650799086776,11832442.541666673,37566.1040582781,13711627.981271505,6830.200737868744,2493023.2693220917,561.7945205479452,205055.0
noVIPV,35,17.0,work,41119.02751141553,15008445.041666668,1607.3441780821918,586680.625,945.3741921753932,345061.5801440185,236.3435480438483,86265.39503600463,9.965753424657533,3637.5
noVIPV,36,17.5,home,266209.6455479452,97166520.625,155753.02773972607,56849855.125000015,46439.50744361601,16950420.216919843,15529.36407900859,5668217.888838136,1152.9041095890411,420810.0
noVIPV,36,17.5,public,77951.19988584473,28452187.95833333,29652.7605022831,10823257.583333332,34851.69432613484,12720868.429039218,6336.671695660879,2312885.168916221,485.5,177207.5
noVIPV,36,17.5,work,28202.190182648406,10293799.416666668,1037.6141552511417,378729.16666666674,615.7631883542421,224753.56374929834,153.94079708856052,56188.390937324584,5.006849315068493,1827.5
noVIPV,37,18.0,home,291870.0364155252,106532563.2916667,161449.8626712329,58929199.87500001,48290.38984084173,17625992.291907232,16173.513785415329,5903332.531676595,1118.041095890411,408085.0
noVIPV,37,18.0,public,75886.95079908673,27698737.041666657,27726.06506849314,10120013.749999996,32668.342921444284,11923945.166327164,5939.698712989873,2167990.0302413036,413.0068493150685,150747.5
noVIPV,37,18.0,work,19472.55821917808,7107483.749999999,712.030707762557,259891.2083333333,418.5247774012719,152761.54375146423,104.63119435031797,38190.385937866056,8.123287671232877,2965.0
noVIPV,38,18.5,home,313615.71438356163,114469735.74999999,161095.4847031964,58799851.91666669,48444.68713720508,17682310.805079855,16229.682127827567,5923833.976657062,757.2671232876712,276402.5
noVIPV,38,18.5,public,74966.8535388128,27362901.541666668,24245.580707762558,8849636.958333334,28671.221114519594,10464995.706799652,5212.949293549018,1902726.4921453914,325.972602739726,118980.0
noVIPV,38,18.5,work,13522.021803652964,4935537.958333332,598.2705479452055,218368.75,339.18902467458736,123803.99400622438,84.79725616864684,30950.998501556096,1.86986301369863,682.5
noVIPV,39,19.0,home,328225.0561643834,119802145.49999996,152287.0057077626,55584757.08333335,46082.47853973665,16820104.667003877,15446.640313544951,5638023.714443907,624.7739726027397,228042.5
noVIPV,39,19.0,public,73448.84851598178,26808829.708333347,20804.515182648407,7593648.041666669,25115.853844254576,9167286.65315292,4566.5188807735585,1666779.3914823488,224.34931506849315,81887.5
noVIPV,39,19.0,work,9557.256849315068,3488398.75,590.294406392694,215457.4583333333,318.90718997168267,116401.12433966418,79.72679749292067,29100.281084916045,6.883561643835616,2512.5
noVIPV,40,19.5,home,343942.3908675798,125538972.66666663,142867.53858447482,52146651.583333306,43481.305717724295,15870676.586969368,14569.884760943805,5318007.937744489,583.6232876712329,213022.5
noVIPV,40,19.5,public,72104.0656392694,26317983.958333332,16999.984589041094,6204994.374999999,20294.46313547717,7407479.044449167,3689.9023882685783,1346814.3717180311,215.57534246575344,78685.0
noVIPV,40,19.5,work,7045.141210045662,2571476.5416666665,562.2974885844749,205238.58333333334,328.11337054625756,119761.380249384,82.02834263656439,29940.345062346,5.013698630136986,1830.0
noVIPV,41,20.0,home,356779.6388127853,130224568.16666664,131853.22819634696,48126428.29166664,35151.13772737277,12830165.27049106,13495.277287873998,4925776.210074009,414.2191780821918,151190.0
noVIPV,41,20.0,public,71489.5796803653,26093696.583333336,13806.901369863013,5039519.0,16492.604853079734,6019800.771374104,2998.655427832679,1094509.2311589278,130.57534246575344,47660.0
noVIPV,41,20.0,work,5040.650913242009,1839837.5833333333,401.66198630136984,146606.625,253.4248434342927,92500.06785351684,63.35621085857318,23125.01696337921,0.0,0.0
noVIPV,42,20.5,home,365710.6907534247,133484402.12500003,118522.0365296804,43260543.33333334,31710.553307733648,11574351.957322782,12177.081901309415,4444634.893977936,337.4246575342466,123160.0
noVIPV,42,20.5,public,70495.23264840183,25730759.916666664,10669.592808219179,3894401.375,13002.765805462184,4746009.518993697,2364.1392373567614,862910.821635218,113.73972602739725,41515.0
noVIPV,42,20.5,work,3430.2497716894977,1252041.1666666667,182.999200913242,66794.70833333333,126.95761198575606,46339.52837480096,31.739402996439015,11584.88209370024,0.0,0.0
noVIPV,43,21.0,home,374147.1623287673,136563714.25000006,104552.57819634702,38161691.041666664,26639.02053783341,9723242.496309195,10783.779655652297,3936079.574313089,283.78767123287673,103582.5
noVIPV,43,21.0,public,69355.93755707762,25314917.208333332,8309.28093607306,3032887.541666667,10275.1640083228,3750434.863037822,1868.2116378768733,681897.2478250588,84.3013698630137,30770.0
noVIPV,43,21.0,work,2152.33698630137,785603.0,55.695433789954336,20328.833333333332,30.541767447847363,11147.745118464287,7.635441861961841,2786.9362796160717,2.5205479452054793,920.0
noVIPV,44,21.5,home,381343.9114155252,139190527.6666667,90646.99178082193,33086152.000000007,23195.982430474614,8466533.587123234,9392.927367966227,3428418.4893076727,260.527397260274,95092.5
noVIPV,44,21.5,public,68022.34360730593,24828155.416666664,6285.436872146119,2294184.4583333335,7691.495458863488,2807395.842485173,1398.4537197933614,510435.60772457696,48.08904109589041,17552.5
noVIPV,44,21.5,work,1681.3441780821918,613690.625,74.43162100456621,27167.541666666668,25.855167953831206,9437.13630314839,6.4637919884578015,2359.2840757870977,1.86986301369863,682.5
noVIPV,45,22.0,home,400177.65068493143,146064842.49999997,90012.73812785388,32854649.416666664,18598.934275574906,6788611.010584841,9299.467137787453,3394305.5052924203,754.1438356164383,275262.5
noVIPV,45,22.0,public,68347.54497716896,24946853.916666668,6069.315296803652,2215300.083333333,7292.445177940162,2661742.489948159,1325.8991232618475,483953.17999057437,94.17123287671232,34372.5
noVIPV,45,22.0,work,1023.7215753424657,373658.375,45.93630136986302,16766.75,11.13232480185169,4063.2985526758666,2.7830812004629224,1015.8246381689667,0.0,0.0
noVIPV,46,22.5,home,425264.47602739726,155221533.75,99065.67305936075,36158970.66666667,20283.18032518584,7403360.818692831,10141.59016259292,3701680.4093464157,789.9041095890411,288315.0
noVIPV,46,22.5,public,71238.56118721461,26002074.833333332,8259.999200913242,3014899.7083333335,9490.962985793763,3464201.489814724,1725.6296337806846,629854.8163299499,142.76712328767124,52110.0
noVIPV,46,22.5,work,446.00296803652964,162791.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,47,23.0,home,447477.38995433785,163329247.3333333,105578.3122146119,38536083.95833334,21552.555681646925,7866682.823801127,10776.27784082346,3933341.411900563,747.068493150685,272680.0
noVIPV,47,23.0,public,74915.57602739726,27344185.25,10557.197146118726,3853376.958333335,12037.601908032677,4393724.696431927,2188.654892369577,798859.0357148955,139.56164383561645,50940.0
noVIPV,47,23.0,work,174.26164383561644,63605.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noVIPV,48,23.5,home,466882.8811643835,170412251.62499997,109173.7985159818,39848436.45833336,22283.49589349735,8133476.001126533,11141.747946748676,4066738.0005632667,581.2945205479452,212172.5
noVIPV,48,23.5,public,77738.72328767124,28374634.0,11094.93413242009,4049650.958333333,13060.592541143655,4767116.277517434,2374.6531892988464,866748.4140940789,95.32191780821918,34792.5
noVIPV,48,23.5,work,71.41689497716894,26067.16666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp400,1,0.0,home,391553.4696347032,142917016.41666666,104792.22363013698,38249161.625,18787.823605198784,6857555.615897557,10633.195921361981,3881116.511297123,1260.7602739726028,460177.5
VIPV20_Wp400,1,0.0,public,65350.51095890411,23852936.5,11852.383333333331,4326119.916666666,14284.58646588274,5213874.0600472,2597.1975392514073,947977.1018267637,234.25342465753425,85502.5
VIPV20_Wp400,1,0.0,work,25.291666666666668,9231.458333333334,25.291666666666668,9231.458333333334,11.048083816563633,4032.5505930457257,2.762020954140908,1008.1376482614314,2.5,912.5
VIPV20_Wp400,2,0.5,home,423543.23550228315,154593280.95833334,124658.08242009133,45500200.083333336,21212.92659973883,7742718.208904672,12549.038300513035,4580398.979687258,870.9589041095891,317900.0
VIPV20_Wp400,2,0.5,public,71724.24657534246,26179350.0,15330.066210045663,5595474.166666667,18292.534127835705,6676774.956660032,3325.915295970127,1213959.0830290962,183.9931506849315,67157.5
VIPV20_Wp400,2,0.5,work,82.95022831050228,30276.833333333332,82.95022831050228,30276.833333333332,33.77372174467217,12327.408436805343,8.443430436168043,3081.8521092013357,0.6301369863013698,230.0
VIPV20_Wp400,3,1.0,home,438459.3493150685,160037662.5,125172.43789954338,45687939.833333336,20954.440500618046,7648370.782725587,12646.46061840535,4615958.125717953,396.8150684931507,144837.5
VIPV20_Wp400,3,1.0,public,74768.93835616438,27290662.5,14764.613812785386,5389084.041666666,17908.221345176935,6536500.790989581,3256.040244577623,1188454.6892708323,75.84931506849315,27685.0
VIPV20_Wp400,3,1.0,work,93.9041095890411,34275.0,68.5095890410959,25006.0,29.124811021156745,10630.556022722212,7.281202755289186,2657.639005680553,0.0,0.0
VIPV20_Wp400,4,1.5,home,444373.9726027397,162196500.0,114550.84920091325,41811059.958333336,19177.860597905044,6999919.118235341,11704.232752609261,4272044.95470238,145.26712328767124,53022.5
VIPV20_Wp400,4,1.5,public,75913.04440639268,27708261.208333332,11370.845319634698,4150358.541666665,14287.159916601044,5214813.369559381,2597.665439382006,948147.8853744322,33.19178082191781,12115.0
VIPV20_Wp400,4,1.5,work,93.9041095890411,34275.0,37.19178082191781,13575.0,20.85430160081007,7611.820084295676,5.213575400202518,1902.955021073919,0.0,0.0
VIPV20_Wp400,5,2.0,home,446355.7191780822,162919837.5,99193.48915525117,36205623.54166668,16633.66135630493,6071286.395051299,10253.006381839134,3742347.3293712838,45.082191780821915,16455.0
VIPV20_Wp400,5,2.0,public,76336.8493150685,27862950.0,6935.4122146118725,2531425.4583333335,9010.01381130902,3288655.041127792,1638.1843293289128,597937.2802050532,7.5,2737.5
VIPV20_Wp400,5,2.0,work,93.9041095890411,34275.0,34.66438356164384,12652.5,19.490489826981502,7114.028786848248,4.8726224567453755,1778.507196712062,0.0,0.0
VIPV20_Wp400,6,2.5,home,446816.19863013696,163087912.5,84044.94189497714,30676403.791666657,14071.113904275378,5135956.575060513,8774.534793389454,3202705.1995871505,9.404109589041095,3432.5
VIPV20_Wp400,6,2.5,public,76534.52054794521,27935100.0,3260.2042237442924,1189974.5416666667,4321.818785855557,1577463.8568372782,785.7852337919192,286811.6103340505,5.6506849315068495,2062.5
VIPV20_Wp400,6,2.5,work,93.9041095890411,34275.0,17.493607305936074,6385.166666666667,10.174345414473407,3713.636076282794,2.543586353618352,928.4090190706985,0.0,0.0
VIPV20_Wp400,7,3.0,home,446875.81267123285,163109671.625,67923.6219178082,24792121.999999993,11342.29799824916,4139938.769360943,7151.8499152810455,2610425.2190775815,0.6232876712328768,227.5
VIPV20_Wp400,7,3.0,public,76556.10730593608,27942979.166666668,1200.7408675799086,438270.4166666666,1561.276293347508,569865.8470718404,283.8684169722742,103611.97219488007,0.6232876712328768,227.5
