time	7368354	9460181	4680502	9430738	4575456	2067447	5908847	1968395	7326427	2017219
14:05	45.2	60.92190033331265	27.971277293016584	33.26860631047076	60.0	56.569060991297164	22.721900333328794	32.525383656375595	27.446011931905883	30.121900333328792
14:10	45.2	60.93989866664509	27.989275626350263	33.26860631047076	60.0	55.51667039723081	22.739898666662473	32.54338198970928	27.446011931905883	30.139898666662475
14:15	45.2	60.95789699997753	28.007273959683946	33.26860631047076	60.0	54.828747086991164	22.757896999996156	32.56138032304296	27.446011931905883	30.157896999996154
14:20	45.2	60.97589533330997	28.025272293017625	33.26860631047076	60.0	54.828747086991164	22.775895333329835	32.57937865637664	27.446011931905883	30.175895333329837
14:25	45.2	60.99389366664241	28.04327062635131	33.26860631047076	60.0	54.828747086991164	22.793893666663518	32.59737698971032	27.446011931905883	30.193893666663516
14:30	45.2	61.01189199997485	28.061268959684988	33.26860631047076	60.0	54.828747086991164	22.811891999997197	32.615375323044006	27.446011931905883	30.2118919999972
14:35	45.2	61.029890333307286	28.07926729301867	33.26860631047076	60.0	54.828747086991164	22.82989033333088	32.633373656377685	27.446011931905883	30.22989033333088
14:40	45.2	60.647323170426255	28.09726562635235	33.26860631047076	60.0	54.828747086991164	22.84788866666456	32.651371989711365	27.446011931905883	30.24788866666456
14:45	45.2	59.87152368552304	28.115263959686033	33.26860631047076	60.0	54.828747086991164	22.119936277293395	32.669370323045044	27.446011931905883	30.097986656648274
14:50	45.2	59.026716473792305	28.133262293019712	33.26860631047076	59.35345402994228	53.95432548719779	21.93523378668719	32.68736865637873	27.446011931905883	28.960842028983986
14:55	45.2	57.944631599316274	28.151260626353395	33.26860631047076	58.27286086808086	53.17919176276855	21.95323212002087	32.70536698971241	27.446011931905883	27.62702488923575
15:00	45.2	56.92763614677805	28.169258959687074	33.26860631047076	57.61894067512773	52.804238243709705	21.97123045335455	32.72336532304609	27.446011931905883	26.514812952518234
15:05	45.2	56.49366318930508	28.18562412635368	33.26860631047076	57.196312255819656	52.82060341037631	21.987595620021157	32.7397304897127	27.446011931905883	27.712885619040232
15:10	45.2	56.49366318930508	28.20198929302029	33.26860631047076	57.196312255819656	52.83696857704292	22.003960786687763	32.671165292432505	27.446011931905883	29.546218952373565
15:15	45.2	56.49366318930508	28.218354459686896	33.26860631047076	57.196312255819656	52.85333374370953	22.020325953354373	31.863163681391296	27.446011931905883	31.379552285706897
15:20	45.2	56.49366318930508	28.234719626353503	33.26860631047076	57.196312255819656	52.462740354125806	22.03669112002098	31.15389128846003	27.446011931905883	33.21288561904023
15:25	45.2	56.49366318930508	28.25108479302011	33.26860631047076	57.196312255819656	52.42669906275474	22.053056286687585	30.98897852330259	27.446011931905883	35.046218952373565
15:30	45.2	56.49366318930508	28.26744995968672	33.26860631047076	57.0167159432075	52.42669906275474	22.06942145335419	31.005343689969195	27.446011931905883	36.8795522857069
15:35	45.2	56.49366318930508	28.283815126353325	33.26860631047076	56.38585678970996	52.42669906275474	22.0857866200208	31.0217088566358	27.446011931905883	38.60026840138683
15:40	45.2	56.49366318930508	28.30018029301993	33.26860631047076	55.531573361241385	52.42669906275474	22.102151786687408	31.038074023302407	27.446011931905883	39.78604588880233
15:45	45.2	56.49366318930508	28.316545459686537	33.26860631047076	54.56871275041207	52.42669906275474	22.118516953354014	31.054439189969017	27.446011931905883	40.568262463861274
15:50	45.2	56.49366318930508	28.332910626353147	33.26860631047076	54.300407628368355	52.42669906275474	22.13488212002062	31.070804356635623	27.446011931905883	41.08426380204707
15:55	45.2	56.49366318930508	28.349275793019753	33.26860631047076	54.04630197809486	52.42669906275474	22.15124728668723	31.08716952330223	27.446011931905883	41.424652115845504
16:00	45.2	56.49366318930508	28.36564095968636	33.26860631047076	54.06266714476147	52.42669906275474	22.167612453353836	31.103534689968836	27.446011931905883	41.64919456485914
16:05	45.2	56.49366318930508	28.37975245968632	33.26860631047076	54.076778644761426	52.376465171256314	22.181723953353796	31.1176461899688	27.446011931905883	41.797317486138134
16:10	45.2	56.49366318930508	28.39386395968628	33.26860631047076	54.09089014476139	51.97099955819752	22.195835453353755	31.131757689968758	27.446011931905883	41.895029076550514
16:15	45.2	56.49366318930508	28.40797545968624	33.26860631047076	54.105001644761344	51.985111058197475	22.209946953353715	31.145869189968717	27.446011931905883	41.95948604795289
16:20	45.2	56.49366318930508	28.4220869596862	33.26860631047076	54.11911314476131	51.99922255819744	22.041736873780216	31.159980689968677	27.446011931905883	42.0
16:25	45.2	56.49366318930508	28.43619845968616	33.26860631047076	54.13322464476127	52.013334058197394	21.455896870394337	31.17409218996864	27.446011931905883	42.0
16:30	45.2	56.49366318930508	28.45030995968612	33.26860631047076	54.147336144761226	52.02744555819736	21.455896870394337	31.1882036899686	27.446011931905883	42.0
16:35	45.2	56.49366318930508	28.464421459686083	33.26860631047076	54.16144764476119	52.030771164404314	21.455896870394337	31.20231518996856	26.863334154905317	42.0
