Link;TotalConsumptionPerKm;TotalConsumption
572087;5.0564324410009664;0.24373688151611592
572086;73.38287800342833;4.9495883654055834
572085;76.21663056098615;1.8131047271093543
572083;5.036943739864918;0.08403769131097183
572082;103.54643062270573;0.3206236323174827
572081;62.10130781139963;2.6619313706377685
572080;93.4414853489597;0.25375649714410875
1627887;17.535611050562807;0.14947486205597763
1627889;18.229863022474923;0.12605202713573826
1627888;4.294652762640701;0.036607941828946916
670431;7.022740659119307;3.1811330018772512
1375899;8.942520398052617;0.25047877239879257
670430;5.776392527295444;2.6165672053567004
1399842;1.2929621735317443;0.3425047174470469
1399843;1.3009601826649941;0.3446233841137137
670432;30.45155398037822;2.137800878072339
1375891;1.7376221367772873;0.02751223904557502
1399848;23.10002981768445;0.9358742093208016
2432006;84.04750286094266;3.5984613558169207
1399846;24.671509803172682;1.8225079324496736
572088;104.13777457844924;0.31737522794851414
1399847;23.070378524338636;2.205422748530062
2432007;84.70001187219292;2.5711023189423776
1627890;4.468215755618733;0.03089587963339073
1375890;4.186353387747738;0.8807953040407461
210138;22.367795643633553;0.6130162372490412
1889129;5.680636590586628;0.7597651757314322
753631;1.242080913342774;0.12273971145647013
572011;50.69388624180674;0.06711576742530757
1889127;5.677244200264049;1.4504572847867383
1889128;5.677244200264049;1.4504572847867383
1877152;3.289996150537646;0.20691517505355989
1877151;3.222621631720441;0.20267784172022663
1160960;1.3670185792978047;0.05329926274319973
258103;76.0021773147256;4.6537436088158435
1062519;1.3813908666565096;0.1154904300649837
2468066;5.919501639654137;0.431532776786567
1062518;1.3813908666565096;0.1154904300649837
1172969;17.693371038379258;1.1695531226613305
2468065;5.919501639654137;0.431532776786567
572024;20.59564425963717;0.7597133401984922
572023;22.160953876946312;0.8174530536456356
572022;139.09767422617418;0.16624556098510934
1529448;1.5610786714532574;0.10627959620352063
1062522;1.3745185546311611;0.017078180440310328
1062523;1.3745185546311611;0.017078180440310328
1062520;1.3891481324326003;0.015896146531851167
1529449;1.5610786714532574;0.10627959620352063
1062521;1.3891481324326003;0.015896146531851167
1172972;17.988996383742467;1.3277330896902675
1172971;18.100996383742466;1.335999593439176
1169329;1.4076335713189454;0.04710135385699633
1172974;16.536107112569;5.820095986446185
1889130;5.680636590586628;0.7597651757314322
1172973;15.021598186521581;5.287045053604467
1172970;17.58137103837926;1.1621497878500087
1160958;1.3641966047413006;0.3427992726833469
