vehicleId,pvChargeStart_s,pvChargeEnd_s,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,startSoc_frac,endSoc_frac
1882314,14399.0,25786.0,PARKED_OPEN,0.058192529333338884,0.05819252934353219,4.869196119885702E-12,0.6013333333333334,0.6021094846490248
1967249,14399.0,25797.0,PARKED_OPEN,0.05839954200000558,0.058399541995277006,4.913731371421666E-12,0.7404761904761905,0.7418671038411574
4694716,25445.0,25802.0,DRIVING,0.006699682666666617,0.0066996826659970815,6.69585426117515E-13,0.7283333333333334,0.7158240644482567
4785637,25194.0,25814.0,DRIVING,0.011603687888888914,0.01160368788773401,1.1548798934452659E-12,0.7896210524345346,0.7428254465613984
4663510,25655.0,25815.0,DRIVING,0.002992273999999994,0.0029922740000300108,0.0,0.5323542810322234,0.5224189957524195
7416734,14399.0,25883.0,PARKED_OPEN,0.06001800466667249,0.060018004676683084,5.051639339923339E-12,0.7786666666666666,0.7794671576534669
1996902,25235.0,25896.0,DRIVING,0.01242076000000006,0.012420759998758635,1.241366239431348E-12,0.7595238095238095,0.7087095620493473
1989025,14399.0,25933.0,PARKED_OPEN,0.060958971333339294,0.060958971328354546,5.169528051062066E-12,0.6673076923076924,0.6684803421281095
7320517,25350.0,25940.0,DRIVING,0.011084587333333337,0.011084587332225507,1.1078253257955515E-12,0.7588235294117647,0.7214686864886615
4770792,14399.0,25944.0,PARKED_OPEN,0.061165984000005995,0.06116598399500052,5.190217488385921E-12,0.6142857142857143,0.6157424953173413
1865752,25171.0,25962.0,DRIVING,0.014612588444444595,0.014612588443011046,1.4333992166055194E-12,0.5794736662085983,0.5395213110616496
2072947,25417.0,25969.0,DRIVING,0.010369452666666642,0.010369452665630314,1.0363527241313225E-12,0.7869349289205394,0.7436675400649638
7502501,25691.0,25995.0,DRIVING,0.005702257999999962,0.0057022579994301,5.698999553753007E-13,0.6812204987989057,0.6668464446129346
4772271,14399.0,25998.0,PARKED_OPEN,0.06218222800000615,0.062182227994898955,5.2917838170666675E-12,0.638235294117647,0.6400647366861244
1873067,25330.0,26012.0,DRIVING,0.012815966000000076,0.012815965998719136,1.2808642561405273E-12,0.691328396435703,0.6594258573981828
