location_key,HexID
326489.203|6396461.674,183
322572.575|6399373.981,251
319558.145|6392851.703,91
329095.667|6395098.09,166
320815.825|6397345.641,213
312494.566|6393855.307,107
317469.764|6394667.186,137
315621.562|6394692.256,135
305667.781|6400221.553,278
314840.374|6402549.882,362
320960.957|6402827.566,369
315287.164|6393772.176,110
321461.299|6408798.263,531
324965.779|6408868.273,535
320800.83|6400703.204,293
319433.072|6400286.558,292
324915.956|6403609.982,399
323521.764|6404457.783,424
321388.643|6396946.272,197
319856.869|6399858.068,272
311659.786|6405170.036,437
323856.141|6405302.462,449
312949.727|6403203.213,386
324050.723|6408481.688,515
326529.812|6396664.295,200
322538.847|6401162.113,321
323216.617|6393646.694,120
320053.531|6400211.215,272
330141.21|6408670.393,540
322285.957|6396660.064,199
323724.701|6410224.18,566
329289.928|6394484.053,150
319202.057|6405338.454,443
330043.409|6398890.173,254
312302.64|6403568.86,385
322421.21|6396489.917,179
318927.581|6405208.662,443
317321.548|6391903.133,56
325394.302|6402260.338,349
317301.504|6391960.652,71
322681.196|6402824.615,371
316653.718|6395733.727,156
316996.376|6392542.176,70
317752.877|6399155.082,246
322228.573|6402777.399,370
313630.619|6394278.149,133
321357.08|6398887.683,250
321894.243|6402176.779,345
318768.921|6399130.475,247
327857.748|6394537.662,148
321965.628|6396048.748,179
321002.276|6400479.632,294
311019.626|6400775.657,283
332748.816|6391176.762,
320606.646|6402615.514,369
311692.093|6403752.998,385
312579.0|6396826.615,187
305118.434|6400390.51,
320166.889|6411095.907,574
315169.604|6395974.689,173
319806.109|6397958.021,212
318863.269|6399759.954,271
318703.952|6406163.458,481
321466.018|6396916.886,198
325883.298|6396183.627,182
318823.575|6397584.648,211
320436.348|6400718.814,293
323386.594|6390060.03,31
318549.804|6394269.072,139
324497.685|6401521.82,323
318336.857|6406291.776,462
318166.537|6401919.891,340
308242.349|6400926.861,281
314874.25|6391318.808,53
316963.864|6392522.144,70
321404.265|6407036.251,483
313947.653|6390916.786,39
323750.926|6410235.717,566
324664.075|6403791.79,399
324965.285|6388796.973,11
317902.962|6399124.017,246
325184.721|6400562.936,298
320073.486|6399153.873,248
317938.854|6401542.022,315
321126.277|6401065.482,319
319618.304|6398967.304,248
325559.274|6388323.317,12
318497.857|6405969.811,462
315054.014|6393780.351,110
313416.84|6402608.132,361
321742.834|6403698.98,395
317696.021|6402245.789,340
309803.06|6399834.731,260
317761.722|6402780.021,365
312867.491|6402123.403,336
322799.855|6402508.016,371
318768.674|6399504.886,247
318006.098|6393572.639,114
329136.908|6393434.148,101
316670.305|6400173.953,268
316899.026|6400973.504,289
313561.939|6395976.55,171
322955.043|6393990.142,119
314671.759|6401415.312,312
324970.704|6401520.615,324
321060.194|6403307.091,395
330005.28|6390524.351,35
324147.965|6388806.44,10
309224.157|6388496.202,5
308251.626|6403798.021,381
324982.888|6411496.678,579
318262.581|6401768.968,340
308271.392|6402820.343,356
317509.155|6388276.926,1
316606.479|6399728.13,268
315451.754|6402329.058,337
329678.72|6392916.702,102
315296.289|6392457.935,68
315561.479|6398226.348,224
321388.874|6400619.141,294
323530.599|6408282.616,514
323247.422|6390347.301,31
313167.68|6403609.989,386
315740.953|6403714.304,388
321569.429|6392476.843,75
314593.615|6394858.967,134
316133.007|6398183.981,224
317086.876|6387583.639,1
322574.539|6406563.886,484
308482.987|6403669.083,381
314273.55|6397130.062,189
330035.408|6402933.169,379
311445.087|6404739.832,411
313045.177|6402858.729,361
318291.888|6388040.51,2
326209.489|6403792.665,401
316087.62|6402923.788,363
315348.63|6398909.392,243
320378.354|6404858.175,445
313808.744|6390463.344,25
308490.323|6388505.348,
331839.92|6410511.407,
319511.014|6406131.3,463
315183.46|6405966.154,458
317595.446|6394395.991,138
331233.084|6397649.279,220
314437.401|6397296.208,206
322896.904|6401422.367,321
317590.985|6396539.024,193
317789.863|6400055.312,269
316713.139|6404794.139,441
320332.975|6404429.129,420
310452.095|6400183.861,261
315118.776|6405835.236,458
319599.6|6398764.475,248
323739.552|6405552.659,468
323305.81|6391706.118,61
317855.684|6398942.564,246
317894.235|6394046.191,113
325328.304|6395939.227,182
318134.994|6403081.62,366
318257.225|6398396.587,227
320128.233|6398415.786,229
324796.006|6405516.888,450
323446.7|6409070.141,533
314471.043|6391289.561,53
318306.637|6392901.268,89
320640.873|6411471.076,574
313878.894|6396995.309,189
321426.798|6397108.782,214
314605.569|6392899.06,85
318078.028|6402904.485,366
318248.134|6398867.578,246
322532.4|6398982.919,251
321509.612|6396337.789,178
322774.167|6388907.127,18
321286.636|6409629.776,549
323753.118|6392987.036,96
320931.861|6395287.466,159
310700.298|6399131.874,239
318919.472|6397225.287,211
318829.99|6400208.983,291
317573.755|6406224.772,461
323196.459|6404724.189,448
318714.994|6399264.411,247
320780.896|6400694.243,293
322834.463|6399995.156,275
329381.825|6409127.08,539
324993.551|6402450.318,348
321203.781|6408037.326,512
325931.097|6401038.114,325
317549.738|6390605.093,43
320589.917|6394713.161,141
315657.281|6393775.643,111
317732.457|6401324.75,315
323879.069|6407186.38,500
323649.155|6411317.177,578
318308.48|6406456.182,480
317768.74|6400025.399,269
313564.938|6405927.173,457
322576.38|6401135.719,321
330538.222|6392979.762,103
325823.47|6402231.962,349
316640.854|6387141.235,
319878.229|6398578.156,229
325008.79|6402002.476,348
316677.576|6401088.188,314
312834.771|6403704.667,386
319071.057|6399596.491,271
308091.97|6404985.703,
320462.268|6392971.55,92
313505.162|6393898.597,108
323694.502|6411967.911,585
331762.631|6398507.019,235
328816.366|6398787.687,233
316469.786|6397968.96,225
328194.524|6391771.108,62
325862.071|6388010.052,3
318908.077|6398672.468,247
321538.466|6404814.32,446
328240.245|6395296.244,165
317984.395|6400620.455,290
322271.745|6399756.689,275
310254.08|6399861.27,261
321176.646|6400632.286,294
327497.801|6393164.596,99
320324.129|6399351.53,249
321084.705|6392635.665,74
320909.643|6394628.342,141
317721.847|6399296.825,246
322197.808|6390279.78,30
328082.317|6403468.634,403
315803.609|6394461.127,136
321625.413|6393916.303,118
321216.768|6409886.654,549
319750.857|6394484.972,140
317324.309|6406591.735,479
327847.258|6402786.245,377
318096.385|6401338.316,316
307797.615|6403252.976,380
312780.9|6396463.11,170
304407.63|6400741.569,
323604.272|6408200.262,515
323315.605|6387856.945,
318727.866|6399853.096,270
325672.354|6401394.984,324
316733.431|6398820.594,245
330508.344|6404318.984,432
319350.875|6405805.819,463
316396.823|6387829.582,0
326650.489|6401885.66,350
315945.006|6394660.731,136
320764.764|6393722.694,117
328544.818|6393809.678,126
330162.825|6403527.841,405
322199.285|6390802.212,45
327848.482|6402714.675,377
321526.208|6410730.449,575
321464.496|6400692.038,294
317019.543|6398718.598,245
328176.78|6391720.987,62
309146.597|6404505.229,408
314522.593|6392962.227,85
313695.128|6390448.773,25
331960.307|6410216.612,
315417.18|6402430.604,337
317094.997|6391161.89,56
309867.457|6402895.73,358
319318.44|6404672.038,419
325255.816|6400587.238,298
322568.086|6406691.646,484
319942.746|6399261.588,248
312496.67|6408352.203,506
327060.788|6393736.302,124
313549.534|6391000.616,38
319546.857|6405172.48,444
314676.783|6402066.213,
313193.534|6393670.897,108
317276.879|6405378.64,441
321643.201|6400621.738,294
319540.844|6398701.413,248
316433.207|6404355.836,416
327543.866|6394558.969,148
316921.12|6399104.395,245
315484.088|6396038.958,173
320555.616|6410804.464,574
322969.369|6410663.599,565
328217.308|6393898.071,125
322561.392|6406841.534,484
321996.492|6400581.845,295
323145.827|6404258.049,424
324139.894|6388321.99,10
305000.259|6402215.516,
328217.815|6403733.01,403
308801.302|6404769.13,408
324165.919|6390259.961,32
314559.616|6391410.434,53
317377.957|6402108.027,339
322788.929|6409368.278,551
321436.902|6400527.512,294
330003.753|6399517.661,254
317911.162|6403565.641,391
323064.688|6394722.012,144
320805.624|6411751.363,584
316053.537|6396589.692,191
312762.863|6396150.032,170
316929.694|6386781.604,
317229.821|6404781.434,441
316765.933|6400075.738,268
317045.883|6404888.144,441
322886.443|6401623.776,321
330564.912|6409344.869,557
329262.217|6388409.973,14
317351.31|6392643.708,71
316017.91|6401218.999,313
320505.039|6398600.11,229
324269.011|6411645.005,586
318788.979|6399804.537,270
316298.942|6392340.268,70
325279.014|6404919.067,450
323923.186|6410858.413,578
333037.808|6387688.163,
316956.428|6398760.058,245
317412.063|6400866.281,289
317297.232|6406479.828,479
319985.086|6397151.247,196
316237.251|6399783.13,268
310756.799|6408517.815,522
317068.088|6391813.183,56
317229.257|6405817.651,461
321669.76|6400614.319,294
326034.093|6401079.287,325
329121.073|6401807.557,353
317536.211|6391323.485,57
324963.483|6401197.485,324
323582.522|6405490.328,468
319285.724|6406088.316,463
314901.027|6403576.281,
314717.442|6402632.526,362
322370.15|6401579.828,321
304129.722|6400965.762,
330791.259|6393888.974,128
328218.91|6395393.663,165
315622.383|6397615.072,207
329508.57|6390049.365,
316688.701|6394280.428,112
316716.423|6400117.214,268
318779.662|6399578.299,270
324316.783|6389489.89,20
323991.581|6393959.792,120
316928.723|6399128.477,245
323061.077|6400486.105,296
326338.703|6401125.178,325
314607.928|6396406.83,172
314969.484|6397281.3,190
325576.655|6406071.765,470
318178.137|6387636.029,2
323261.605|6404824.302,448
305997.612|6402914.377,354
328457.361|6402611.241,378
319487.121|6398473.856,228
313852.251|6396980.415,189
311097.37|6408522.605,504
315407.487|6396598.532,191
322505.039|6406532.801,484
323549.315|6401341.115,322
308843.395|6403259.2,357
331867.854|6398734.63,255
323373.746|6411423.592,577
325583.821|6401081.768,324
315505.191|6401528.941,313
315791.364|6404318.455,415
318301.248|6406286.708,462
319888.929|6396942.782,196
316976.438|6391927.074,56
307213.856|6401059.554,305
313975.114|6395423.288,153
315994.957|6395233.387,155
312545.369|6408251.51,506
318000.053|6402769.698,366
313016.08|6394200.869,108
330022.331|6393325.511,102
320990.023|6409643.566,549
323089.491|6401388.937,321
317262.84|6402068.111,339
315065.059|6403704.002,388
309722.374|6403641.489,383
321758.817|6398566.191,231
313360.496|6393651.128,108
318871.477|6403560.695,392
317923.028|6403030.236,365
330311.187|6408496.505,540
325664.035|6401819.085,349
319618.057|6397871.195,212
320339.639|6404973.172,445
322803.498|6388799.184,9
317681.183|6405045.403,442
320705.848|6395520.722,159
312678.959|6408252.809,506
320508.022|6411802.19,583
328295.796|6403921.172,403
320425.585|6405492.655,445
316675.582|6397819.582,209
324262.226|6395627.168,162
318021.738|6397070.982,194
315186.074|6392759.587,86
313106.079|6396037.426,170
328344.841|6394337.039,149
317142.882|6398866.308,245
316733.481|6404657.974,416
316149.416|6411090.502,571
319016.213|6393654.117,115
317214.168|6398735.452,245
314688.243|6400792.351,286
307038.752|6399987.443,258
321800.709|6397167.116,198
313259.997|6394970.216,152
323852.39|6412464.719,
309060.728|6388754.862,5
319826.019|6394610.304,140
314371.346|6391269.871,53
315734.066|6399459.534,267
320963.04|6409508.754,548
317286.622|6401856.431,339
319629.377|6403013.954,367
321654.773|6401279.658,320
323988.994|6401706.276,347
323478.6|6404156.486,424
321311.67|6399822.24,273
325866.642|6410231.316,569
331334.746|6398122.756,235
330027.901|6393563.049,127
324886.115|6403659.228,399
317039.422|6400148.866,289
316681.838|6404112.307,416
309992.46|6403874.557,383
329282.838|6393984.6,127
317440.036|6387452.656,1
322225.238|6400064.64,274
328717.747|6398052.283,233
314515.416|6391882.928,53
315982.301|6411185.876,571
325507.906|6407886.989,517
321478.889|6409589.64,549
310143.843|6403856.923,383
324099.389|6407161.978,501
305087.785|6401093.744,303
313827.536|6393564.485,109
329963.768|6399081.782,254
323491.342|6406227.766,468
315579.22|6399383.13,243
313894.414|6395471.027,153
323610.773|6408676.39,533
322042.736|6397793.635,215
311377.128|6408435.905,523
327214.401|6394986.148,164
324938.262|6402520.436,348
322486.83|6393515.595,119
321754.269|6400073.865,274
323874.872|6411956.325,585
324196.726|6408124.246,515
325939.426|6401915.476,349
314674.784|6396873.069,190
322910.26|6397612.278,216
316424.881|6392091.99,70
316749.301|6400314.292,289
316083.448|6401600.133,313
315522.457|6393172.708,86
315554.597|6394257.203,135
321243.123|6397118.177,197
317160.962|6402845.509,365
317360.847|6399176.0,245
307326.18|6401419.004,305
328620.387|6393272.736,100
323472.475|6404356.38,424
325292.696|6402298.59,348
312965.65|6395396.517,152
316499.96|6395913.013,174
317948.066|6401604.253,340
316391.131|6402554.661,364
312347.143|6396292.732,170
317291.113|6392758.979,88
322490.499|6406588.397,484
323904.898|6412302.649,
321433.038|6400396.395,294
329105.292|6393829.48,126
321715.641|6401314.394,320
317605.569|6398722.883,226
320086.378|6396882.507,196
318370.019|6399177.144,246
308904.911|6394446.53,131
329399.749|6394268.742,150
315187.047|6400232.604,287
320534.085|6397339.53,213
326374.394|6402026.139,350
316045.963|6401133.309,313
328102.202|6393277.684,100
308001.544|6402721.651,356
321808.226|6393304.593,93
329420.254|6401717.576,353
314069.786|6397375.724,206
318298.861|6399371.652,246
318811.262|6394441.441,139
320832.607|6394310.691,141
320480.046|6397468.602,213
316283.523|6411058.816,571
315989.484|6399634.905,267
316820.157|6397683.959,209
321931.763|6401502.169,320
322949.894|6393769.696,119
329852.851|6408704.082,539
321891.034|6400748.467,295
315071.571|6401205.435,312
304052.256|6402588.208,
315433.336|6399908.878,267
323810.752|6393156.724,96
315772.002|6404264.701,415
328442.439|6404137.624,430
320790.724|6397380.623,213
318178.22|6401381.29,316
321956.012|6400745.846,295
329677.701|6393541.616,127
328628.002|6397959.225,233
321521.133|6396551.181,198
313899.89|6395622.244,153
321976.915|6390245.376,30
314994.213|6400792.839,287
321519.887|6409934.03,549
306075.679|6400452.589,278
322415.007|6406536.692,484
329071.135|6402388.051,353
316269.353|6399755.043,268
332648.6|6396200.936,
320835.665|6405275.327,445
323514.969|6400866.816,322
310367.773|6406670.316,474
324498.661|6411480.234,586
316687.839|6398189.403,225
321311.717|6409139.854,549
315947.206|6399384.687,244
316149.058|6396175.68,174
315112.623|6402534.941,362
319886.377|6399118.474,248
321808.009|6391646.67,59
319609.017|6402630.129,367
314709.768|6390671.899,40
304347.647|6400513.058,
321450.53|6401330.442,320
317627.817|6391440.044,57
315007.169|6396110.28,173
323421.987|6395201.57,
309766.139|6406282.8,453
307995.291|6403328.723,381
316114.41|6401701.924,338
307254.575|6401028.346,305
319308.451|6405314.02,444
332671.882|6397557.99,
324545.111|6404890.688,450
323393.474|6401700.338,322
324255.395|6388694.233,10
315058.766|6395554.767,154
317275.828|6393075.26,88
317970.043|6402898.609,366
313925.038|6397332.426,205
315597.55|6402598.933,363
322741.235|6393507.506,119
322767.224|6400578.985,296
324465.466|6403360.431,399
323777.683|6400376.046,297
319221.223|6396616.19,195
328361.171|6398003.968,219
312385.491|6393947.341,107
326615.799|6402467.467,350
328524.454|6404148.92,430
321341.325|6395145.254,159
316655.122|6392074.471,70
331731.146|6410090.166,570
323637.433|6401665.196,322
315776.521|6404160.364,415
327504.458|6392978.413,99
310702.62|6404838.387,436
318742.434|6399764.96,270
327840.477|6397639.909,218
327027.758|6402492.237,376
313089.604|6394238.339,108
319715.97|6396948.284,196
321941.572|6399652.254,274
323628.429|6410392.113,566
309330.758|6403267.064,382
321640.465|6401139.707,320
321529.319|6394718.007,142
314051.753|6391666.965,53
306263.798|6400692.63,279
315927.113|6396230.563,174
324100.055|6388298.781,10
324644.507|6405566.213,469
308036.838|6402873.067,356
319718.085|6397550.288,212
323095.49|6390448.488,31
317141.153|6387107.322,
325572.577|6401972.23,349
317387.028|6401868.39,339
314113.447|6394814.427,134
316335.146|6400626.948,288
314832.208|6393030.827,85
323643.042|6392694.377,77
316896.729|6387526.268,0
320489.399|6405542.025,445
326290.677|6410644.764,569
316805.055|6398461.686,225
324293.787|6395317.877,162
316193.976|6404137.326,415
312849.216|6396661.858,188
328166.948|6393114.732,100
324531.081|6395536.36,162
322463.236|6400635.552,295
310776.379|6406853.15,475
327825.089|6402267.005,351
317001.362|6394415.049,137
