HexID,chargerAccessType,Sample_session_starts,Fullscale_avg_daily_session_starts,Scenario,Season
110,home,49.0,122.5,noVIPV,SUMMER
110,work,2.0,5.0,noVIPV,SUMMER
110,public,36.0,90.0,noVIPV,SUMMER
111,home,17.0,42.5,noVIPV,SUMMER
111,work,9.0,22.5,noVIPV,SUMMER
111,public,33.0,82.5,noVIPV,SUMMER
112,home,38.0,95.0,noVIPV,SUMMER
112,work,5.0,12.5,noVIPV,SUMMER
112,public,21.0,52.5,noVIPV,SUMMER
113,home,0.0,0.0,noVIPV,SUMMER
113,work,17.0,42.5,noVIPV,SUMMER
113,public,12.0,30.0,noVIPV,SUMMER
114,home,6.0,15.0,noVIPV,SUMMER
114,work,19.0,47.5,noVIPV,SUMMER
114,public,9.0,22.5,noVIPV,SUMMER
115,home,30.0,75.0,noVIPV,SUMMER
115,work,4.0,10.0,noVIPV,SUMMER
115,public,15.0,37.5,noVIPV,SUMMER
116,home,1.0,2.5,noVIPV,SUMMER
116,work,4.0,10.0,noVIPV,SUMMER
116,public,1.0,2.5,noVIPV,SUMMER
117,home,20.0,50.0,noVIPV,SUMMER
117,work,2.0,5.0,noVIPV,SUMMER
117,public,17.0,42.5,noVIPV,SUMMER
118,home,24.0,60.0,noVIPV,SUMMER
118,work,4.0,10.0,noVIPV,SUMMER
118,public,47.0,117.5,noVIPV,SUMMER
119,home,28.0,70.0,noVIPV,SUMMER
119,work,5.0,12.5,noVIPV,SUMMER
119,public,11.0,27.5,noVIPV,SUMMER
120,home,30.0,75.0,noVIPV,SUMMER
120,work,1.0,2.5,noVIPV,SUMMER
120,public,9.0,22.5,noVIPV,SUMMER
121,home,4.0,10.0,noVIPV,SUMMER
121,work,0.0,0.0,noVIPV,SUMMER
121,public,0.0,0.0,noVIPV,SUMMER
122,home,5.0,12.5,noVIPV,SUMMER
122,work,0.0,0.0,noVIPV,SUMMER
122,public,0.0,0.0,noVIPV,SUMMER
123,home,23.0,57.5,noVIPV,SUMMER
123,work,0.0,0.0,noVIPV,SUMMER
123,public,14.0,35.0,noVIPV,SUMMER
124,home,32.0,80.0,noVIPV,SUMMER
124,work,0.0,0.0,noVIPV,SUMMER
124,public,9.0,22.5,noVIPV,SUMMER
125,home,20.0,50.0,noVIPV,SUMMER
125,work,2.0,5.0,noVIPV,SUMMER
125,public,20.0,50.0,noVIPV,SUMMER
126,home,44.0,110.0,noVIPV,SUMMER
126,work,0.0,0.0,noVIPV,SUMMER
126,public,23.0,57.5,noVIPV,SUMMER
127,home,43.0,107.5,noVIPV,SUMMER
127,work,0.0,0.0,noVIPV,SUMMER
127,public,12.0,30.0,noVIPV,SUMMER
128,home,12.0,30.0,noVIPV,SUMMER
128,work,0.0,0.0,noVIPV,SUMMER
128,public,0.0,0.0,noVIPV,SUMMER
129,home,3.0,7.5,noVIPV,SUMMER
129,work,0.0,0.0,noVIPV,SUMMER
129,public,3.0,7.5,noVIPV,SUMMER
130,home,1.0,2.5,noVIPV,SUMMER
130,work,0.0,0.0,noVIPV,SUMMER
130,public,1.0,2.5,noVIPV,SUMMER
131,home,0.0,0.0,noVIPV,SUMMER
131,work,0.0,0.0,noVIPV,SUMMER
131,public,5.0,12.5,noVIPV,SUMMER
132,home,16.0,40.0,noVIPV,SUMMER
132,work,1.0,2.5,noVIPV,SUMMER
132,public,0.0,0.0,noVIPV,SUMMER
133,home,28.0,70.0,noVIPV,SUMMER
133,work,1.0,2.5,noVIPV,SUMMER
133,public,16.0,40.0,noVIPV,SUMMER
134,home,70.0,175.0,noVIPV,SUMMER
134,work,7.0,17.5,noVIPV,SUMMER
134,public,33.0,82.5,noVIPV,SUMMER
135,home,30.0,75.0,noVIPV,SUMMER
135,work,12.0,30.0,noVIPV,SUMMER
135,public,32.0,80.0,noVIPV,SUMMER
136,home,30.0,75.0,noVIPV,SUMMER
136,work,2.0,5.0,noVIPV,SUMMER
136,public,13.0,32.5,noVIPV,SUMMER
137,home,19.0,47.5,noVIPV,SUMMER
137,work,4.0,10.0,noVIPV,SUMMER
137,public,7.0,17.5,noVIPV,SUMMER
138,home,0.0,0.0,noVIPV,SUMMER
138,work,8.0,20.0,noVIPV,SUMMER
138,public,16.0,40.0,noVIPV,SUMMER
139,home,25.0,62.5,noVIPV,SUMMER
139,work,5.0,12.5,noVIPV,SUMMER
139,public,20.0,50.0,noVIPV,SUMMER
140,home,4.0,10.0,noVIPV,SUMMER
140,work,0.0,0.0,noVIPV,SUMMER
140,public,4.0,10.0,noVIPV,SUMMER
141,home,56.0,140.0,noVIPV,SUMMER
141,work,2.0,5.0,noVIPV,SUMMER
141,public,13.0,32.5,noVIPV,SUMMER
142,home,22.0,55.0,noVIPV,SUMMER
142,work,23.0,57.5,noVIPV,SUMMER
142,public,47.0,117.5,noVIPV,SUMMER
143,home,23.0,57.5,noVIPV,SUMMER
143,work,13.0,32.5,noVIPV,SUMMER
143,public,26.0,65.0,noVIPV,SUMMER
144,home,34.0,85.0,noVIPV,SUMMER
144,work,0.0,0.0,noVIPV,SUMMER
144,public,8.0,20.0,noVIPV,SUMMER
145,home,0.0,0.0,noVIPV,SUMMER
145,work,0.0,0.0,noVIPV,SUMMER
145,public,0.0,0.0,noVIPV,SUMMER
146,home,0.0,0.0,noVIPV,SUMMER
146,work,0.0,0.0,noVIPV,SUMMER
146,public,1.0,2.5,noVIPV,SUMMER
147,home,8.0,20.0,noVIPV,SUMMER
147,work,0.0,0.0,noVIPV,SUMMER
147,public,0.0,0.0,noVIPV,SUMMER
148,home,14.0,35.0,noVIPV,SUMMER
148,work,6.0,15.0,noVIPV,SUMMER
148,public,15.0,37.5,noVIPV,SUMMER
149,home,30.0,75.0,noVIPV,SUMMER
149,work,0.0,0.0,noVIPV,SUMMER
149,public,16.0,40.0,noVIPV,SUMMER
150,home,27.0,67.5,noVIPV,SUMMER
150,work,1.0,2.5,noVIPV,SUMMER
150,public,6.0,15.0,noVIPV,SUMMER
151,home,0.0,0.0,noVIPV,SUMMER
151,work,0.0,0.0,noVIPV,SUMMER
151,public,8.0,20.0,noVIPV,SUMMER
152,home,41.0,102.5,noVIPV,SUMMER
152,work,0.0,0.0,noVIPV,SUMMER
152,public,16.0,40.0,noVIPV,SUMMER
153,home,38.0,95.0,noVIPV,SUMMER
153,work,3.0,7.5,noVIPV,SUMMER
153,public,8.0,20.0,noVIPV,SUMMER
154,home,10.0,25.0,noVIPV,SUMMER
154,work,18.0,45.0,noVIPV,SUMMER
154,public,6.0,15.0,noVIPV,SUMMER
155,home,13.0,32.5,noVIPV,SUMMER
155,work,1.0,2.5,noVIPV,SUMMER
155,public,8.0,20.0,noVIPV,SUMMER
156,home,35.0,87.5,noVIPV,SUMMER
156,work,1.0,2.5,noVIPV,SUMMER
156,public,76.0,190.0,noVIPV,SUMMER
157,home,6.0,15.0,noVIPV,SUMMER
157,work,22.0,55.0,noVIPV,SUMMER
157,public,0.0,0.0,noVIPV,SUMMER
158,home,14.0,35.0,noVIPV,SUMMER
158,work,2.0,5.0,noVIPV,SUMMER
158,public,0.0,0.0,noVIPV,SUMMER
159,home,46.0,115.0,noVIPV,SUMMER
159,work,0.0,0.0,noVIPV,SUMMER
159,public,42.0,105.0,noVIPV,SUMMER
160,home,39.0,97.5,noVIPV,SUMMER
160,work,10.0,25.0,noVIPV,SUMMER
160,public,44.0,110.0,noVIPV,SUMMER
161,home,25.0,62.5,noVIPV,SUMMER
161,work,3.0,7.5,noVIPV,SUMMER
161,public,27.0,67.5,noVIPV,SUMMER
162,home,20.0,50.0,noVIPV,SUMMER
162,work,2.0,5.0,noVIPV,SUMMER
162,public,11.0,27.5,noVIPV,SUMMER
163,home,1.0,2.5,noVIPV,SUMMER
163,work,0.0,0.0,noVIPV,SUMMER
163,public,0.0,0.0,noVIPV,SUMMER
164,home,25.0,62.5,noVIPV,SUMMER
164,work,1.0,2.5,noVIPV,SUMMER
164,public,22.0,55.0,noVIPV,SUMMER
165,home,27.0,67.5,noVIPV,SUMMER
165,work,4.0,10.0,noVIPV,SUMMER
165,public,5.0,12.5,noVIPV,SUMMER
166,home,2.0,5.0,noVIPV,SUMMER
166,work,2.0,5.0,noVIPV,SUMMER
166,public,4.0,10.0,noVIPV,SUMMER
167,home,0.0,0.0,noVIPV,SUMMER
167,work,0.0,0.0,noVIPV,SUMMER
167,public,0.0,0.0,noVIPV,SUMMER
168,home,2.0,5.0,noVIPV,SUMMER
168,work,0.0,0.0,noVIPV,SUMMER
168,public,0.0,0.0,noVIPV,SUMMER
169,home,9.0,22.5,noVIPV,SUMMER
169,work,0.0,0.0,noVIPV,SUMMER
169,public,3.0,7.5,noVIPV,SUMMER
170,home,27.0,67.5,noVIPV,SUMMER
170,work,2.0,5.0,noVIPV,SUMMER
170,public,5.0,12.5,noVIPV,SUMMER
171,home,25.0,62.5,noVIPV,SUMMER
171,work,7.0,17.5,noVIPV,SUMMER
171,public,16.0,40.0,noVIPV,SUMMER
172,home,20.0,50.0,noVIPV,SUMMER
172,work,0.0,0.0,noVIPV,SUMMER
172,public,14.0,35.0,noVIPV,SUMMER
173,home,29.0,72.5,noVIPV,SUMMER
173,work,0.0,0.0,noVIPV,SUMMER
173,public,4.0,10.0,noVIPV,SUMMER
174,home,37.0,92.5,noVIPV,SUMMER
174,work,2.0,5.0,noVIPV,SUMMER
174,public,14.0,35.0,noVIPV,SUMMER
175,home,42.0,105.0,noVIPV,SUMMER
175,work,0.0,0.0,noVIPV,SUMMER
175,public,33.0,82.5,noVIPV,SUMMER
176,home,13.0,32.5,noVIPV,SUMMER
176,work,0.0,0.0,noVIPV,SUMMER
176,public,11.0,27.5,noVIPV,SUMMER
177,home,17.0,42.5,noVIPV,SUMMER
177,work,3.0,7.5,noVIPV,SUMMER
177,public,4.0,10.0,noVIPV,SUMMER
178,home,16.0,40.0,noVIPV,SUMMER
178,work,9.0,22.5,noVIPV,SUMMER
178,public,40.0,100.0,noVIPV,SUMMER
179,home,0.0,0.0,noVIPV,SUMMER
179,work,9.0,22.5,noVIPV,SUMMER
179,public,13.0,32.5,noVIPV,SUMMER
180,home,2.0,5.0,noVIPV,SUMMER
180,work,0.0,0.0,noVIPV,SUMMER
180,public,0.0,0.0,noVIPV,SUMMER
181,home,0.0,0.0,noVIPV,SUMMER
181,work,0.0,0.0,noVIPV,SUMMER
181,public,0.0,0.0,noVIPV,SUMMER
182,home,0.0,0.0,noVIPV,SUMMER
182,work,1.0,2.5,noVIPV,SUMMER
182,public,1.0,2.5,noVIPV,SUMMER
183,home,0.0,0.0,noVIPV,SUMMER
183,work,10.0,25.0,noVIPV,SUMMER
183,public,0.0,0.0,noVIPV,SUMMER
184,home,0.0,0.0,noVIPV,SUMMER
184,work,4.0,10.0,noVIPV,SUMMER
184,public,4.0,10.0,noVIPV,SUMMER
185,home,2.0,5.0,noVIPV,SUMMER
185,work,0.0,0.0,noVIPV,SUMMER
185,public,0.0,0.0,noVIPV,SUMMER
186,home,2.0,5.0,noVIPV,SUMMER
186,work,0.0,0.0,noVIPV,SUMMER
186,public,0.0,0.0,noVIPV,SUMMER
187,home,11.0,27.5,noVIPV,SUMMER
187,work,6.0,15.0,noVIPV,SUMMER
187,public,10.0,25.0,noVIPV,SUMMER
188,home,22.0,55.0,noVIPV,SUMMER
188,work,4.0,10.0,noVIPV,SUMMER
188,public,9.0,22.5,noVIPV,SUMMER
189,home,41.0,102.5,noVIPV,SUMMER
189,work,0.0,0.0,noVIPV,SUMMER
189,public,12.0,30.0,noVIPV,SUMMER
190,home,55.0,137.5,noVIPV,SUMMER
190,work,1.0,2.5,noVIPV,SUMMER
190,public,7.0,17.5,noVIPV,SUMMER
191,home,64.0,160.0,noVIPV,SUMMER
191,work,0.0,0.0,noVIPV,SUMMER
191,public,26.0,65.0,noVIPV,SUMMER
192,home,18.0,45.0,noVIPV,SUMMER
192,work,1.0,2.5,noVIPV,SUMMER
192,public,31.0,77.5,noVIPV,SUMMER
193,home,8.0,20.0,noVIPV,SUMMER
193,work,9.0,22.5,noVIPV,SUMMER
193,public,22.0,55.0,noVIPV,SUMMER
194,home,6.0,15.0,noVIPV,SUMMER
194,work,0.0,0.0,noVIPV,SUMMER
194,public,0.0,0.0,noVIPV,SUMMER
195,home,14.0,35.0,noVIPV,SUMMER
195,work,2.0,5.0,noVIPV,SUMMER
195,public,11.0,27.5,noVIPV,SUMMER
196,home,39.0,97.5,noVIPV,SUMMER
196,work,1.0,2.5,noVIPV,SUMMER
196,public,24.0,60.0,noVIPV,SUMMER
197,home,51.0,127.5,noVIPV,SUMMER
197,work,18.0,45.0,noVIPV,SUMMER
197,public,27.0,67.5,noVIPV,SUMMER
198,home,15.0,37.5,noVIPV,SUMMER
198,work,13.0,32.5,noVIPV,SUMMER
198,public,6.0,15.0,noVIPV,SUMMER
199,home,0.0,0.0,noVIPV,SUMMER
199,work,4.0,10.0,noVIPV,SUMMER
199,public,3.0,7.5,noVIPV,SUMMER
200,home,0.0,0.0,noVIPV,SUMMER
200,work,7.0,17.5,noVIPV,SUMMER
200,public,1.0,2.5,noVIPV,SUMMER
201,home,5.0,12.5,noVIPV,SUMMER
201,work,3.0,7.5,noVIPV,SUMMER
201,public,0.0,0.0,noVIPV,SUMMER
202,home,0.0,0.0,noVIPV,SUMMER
202,work,1.0,2.5,noVIPV,SUMMER
202,public,0.0,0.0,noVIPV,SUMMER
203,home,0.0,0.0,noVIPV,SUMMER
203,work,0.0,0.0,noVIPV,SUMMER
203,public,0.0,0.0,noVIPV,SUMMER
204,home,2.0,5.0,noVIPV,SUMMER
204,work,0.0,0.0,noVIPV,SUMMER
204,public,3.0,7.5,noVIPV,SUMMER
205,home,12.0,30.0,noVIPV,SUMMER
205,work,1.0,2.5,noVIPV,SUMMER
205,public,12.0,30.0,noVIPV,SUMMER
206,home,14.0,35.0,noVIPV,SUMMER
206,work,3.0,7.5,noVIPV,SUMMER
206,public,15.0,37.5,noVIPV,SUMMER
207,home,21.0,52.5,noVIPV,SUMMER
207,work,0.0,0.0,noVIPV,SUMMER
207,public,6.0,15.0,noVIPV,SUMMER
208,home,13.0,32.5,noVIPV,SUMMER
208,work,0.0,0.0,noVIPV,SUMMER
208,public,18.0,45.0,noVIPV,SUMMER
209,home,32.0,80.0,noVIPV,SUMMER
209,work,0.0,0.0,noVIPV,SUMMER
209,public,28.0,70.0,noVIPV,SUMMER
210,home,1.0,2.5,noVIPV,SUMMER
210,work,2.0,5.0,noVIPV,SUMMER
210,public,11.0,27.5,noVIPV,SUMMER
211,home,12.0,30.0,noVIPV,SUMMER
211,work,20.0,50.0,noVIPV,SUMMER
211,public,48.0,120.0,noVIPV,SUMMER
212,home,39.0,97.5,noVIPV,SUMMER
212,work,2.0,5.0,noVIPV,SUMMER
212,public,35.0,87.5,noVIPV,SUMMER
213,home,28.0,70.0,noVIPV,SUMMER
213,work,7.0,17.5,noVIPV,SUMMER
213,public,56.0,140.0,noVIPV,SUMMER
214,home,29.0,72.5,noVIPV,SUMMER
214,work,16.0,40.0,noVIPV,SUMMER
214,public,26.0,65.0,noVIPV,SUMMER
215,home,12.0,30.0,noVIPV,SUMMER
215,work,1.0,2.5,noVIPV,SUMMER
215,public,44.0,110.0,noVIPV,SUMMER
216,home,0.0,0.0,noVIPV,SUMMER
216,work,0.0,0.0,noVIPV,SUMMER
216,public,1.0,2.5,noVIPV,SUMMER
217,home,2.0,5.0,noVIPV,SUMMER
217,work,0.0,0.0,noVIPV,SUMMER
217,public,0.0,0.0,noVIPV,SUMMER
218,home,15.0,37.5,noVIPV,SUMMER
218,work,0.0,0.0,noVIPV,SUMMER
218,public,4.0,10.0,noVIPV,SUMMER
219,home,11.0,27.5,noVIPV,SUMMER
219,work,0.0,0.0,noVIPV,SUMMER
219,public,0.0,0.0,noVIPV,SUMMER
220,home,0.0,0.0,noVIPV,SUMMER
220,work,0.0,0.0,noVIPV,SUMMER
220,public,0.0,0.0,noVIPV,SUMMER
221,home,0.0,0.0,noVIPV,SUMMER
221,work,0.0,0.0,noVIPV,SUMMER
221,public,0.0,0.0,noVIPV,SUMMER
222,home,0.0,0.0,noVIPV,SUMMER
222,work,0.0,0.0,noVIPV,SUMMER
222,public,0.0,0.0,noVIPV,SUMMER
223,home,0.0,0.0,noVIPV,SUMMER
223,work,5.0,12.5,noVIPV,SUMMER
223,public,0.0,0.0,noVIPV,SUMMER
224,home,21.0,52.5,noVIPV,SUMMER
224,work,9.0,22.5,noVIPV,SUMMER
224,public,13.0,32.5,noVIPV,SUMMER
225,home,56.0,140.0,noVIPV,SUMMER
225,work,5.0,12.5,noVIPV,SUMMER
225,public,99.0,247.5,noVIPV,SUMMER
226,home,18.0,45.0,noVIPV,SUMMER
226,work,0.0,0.0,noVIPV,SUMMER
226,public,30.0,75.0,noVIPV,SUMMER
227,home,48.0,120.0,noVIPV,SUMMER
227,work,26.0,65.0,noVIPV,SUMMER
227,public,98.0,245.0,noVIPV,SUMMER
228,home,28.0,70.0,noVIPV,SUMMER
228,work,9.0,22.5,noVIPV,SUMMER
228,public,36.0,90.0,noVIPV,SUMMER
229,home,39.0,97.5,noVIPV,SUMMER
229,work,12.0,30.0,noVIPV,SUMMER
229,public,27.0,67.5,noVIPV,SUMMER
230,home,44.0,110.0,noVIPV,SUMMER
230,work,11.0,27.5,noVIPV,SUMMER
230,public,66.0,165.0,noVIPV,SUMMER
231,home,13.0,32.5,noVIPV,SUMMER
231,work,2.0,5.0,noVIPV,SUMMER
231,public,14.0,35.0,noVIPV,SUMMER
232,home,4.0,10.0,noVIPV,SUMMER
232,work,0.0,0.0,noVIPV,SUMMER
232,public,1.0,2.5,noVIPV,SUMMER
233,home,21.0,52.5,noVIPV,SUMMER
233,work,0.0,0.0,noVIPV,SUMMER
233,public,20.0,50.0,noVIPV,SUMMER
234,home,12.0,30.0,noVIPV,SUMMER
234,work,0.0,0.0,noVIPV,SUMMER
234,public,11.0,27.5,noVIPV,SUMMER
235,home,10.0,25.0,noVIPV,SUMMER
235,work,0.0,0.0,noVIPV,SUMMER
235,public,2.0,5.0,noVIPV,SUMMER
236,home,9.0,22.5,noVIPV,SUMMER
236,work,0.0,0.0,noVIPV,SUMMER
236,public,2.0,5.0,noVIPV,SUMMER
237,home,1.0,2.5,noVIPV,SUMMER
237,work,0.0,0.0,noVIPV,SUMMER
237,public,0.0,0.0,noVIPV,SUMMER
238,home,0.0,0.0,noVIPV,SUMMER
238,work,9.0,22.5,noVIPV,SUMMER
238,public,0.0,0.0,noVIPV,SUMMER
239,home,0.0,0.0,noVIPV,SUMMER
239,work,2.0,5.0,noVIPV,SUMMER
239,public,1.0,2.5,noVIPV,SUMMER
240,home,0.0,0.0,noVIPV,SUMMER
240,work,0.0,0.0,noVIPV,SUMMER
240,public,1.0,2.5,noVIPV,SUMMER
241,home,0.0,0.0,noVIPV,SUMMER
241,work,6.0,15.0,noVIPV,SUMMER
241,public,1.0,2.5,noVIPV,SUMMER
242,home,0.0,0.0,noVIPV,SUMMER
242,work,2.0,5.0,noVIPV,SUMMER
242,public,0.0,0.0,noVIPV,SUMMER
243,home,25.0,62.5,noVIPV,SUMMER
243,work,4.0,10.0,noVIPV,SUMMER
243,public,0.0,0.0,noVIPV,SUMMER
244,home,37.0,92.5,noVIPV,SUMMER
244,work,8.0,20.0,noVIPV,SUMMER
244,public,6.0,15.0,noVIPV,SUMMER
245,home,63.0,157.5,noVIPV,SUMMER
245,work,21.0,52.5,noVIPV,SUMMER
245,public,57.0,142.5,noVIPV,SUMMER
246,home,63.0,157.5,noVIPV,SUMMER
246,work,16.0,40.0,noVIPV,SUMMER
246,public,127.0,317.5,noVIPV,SUMMER
247,home,57.0,142.5,noVIPV,SUMMER
247,work,21.0,52.5,noVIPV,SUMMER
247,public,50.0,125.0,noVIPV,SUMMER
248,home,60.0,150.0,noVIPV,SUMMER
248,work,34.0,85.0,noVIPV,SUMMER
248,public,110.0,275.0,noVIPV,SUMMER
249,home,24.0,60.0,noVIPV,SUMMER
249,work,13.0,32.5,noVIPV,SUMMER
249,public,27.0,67.5,noVIPV,SUMMER
250,home,25.0,62.5,noVIPV,SUMMER
250,work,4.0,10.0,noVIPV,SUMMER
250,public,18.0,45.0,noVIPV,SUMMER
251,home,16.0,40.0,noVIPV,SUMMER
251,work,1.0,2.5,noVIPV,SUMMER
251,public,0.0,0.0,noVIPV,SUMMER
252,home,0.0,0.0,noVIPV,SUMMER
252,work,1.0,2.5,noVIPV,SUMMER
252,public,9.0,22.5,noVIPV,SUMMER
253,home,10.0,25.0,noVIPV,SUMMER
253,work,1.0,2.5,noVIPV,SUMMER
253,public,14.0,35.0,noVIPV,SUMMER
254,home,37.0,92.5,noVIPV,SUMMER
254,work,0.0,0.0,noVIPV,SUMMER
254,public,21.0,52.5,noVIPV,SUMMER
255,home,11.0,27.5,noVIPV,SUMMER
255,work,2.0,5.0,noVIPV,SUMMER
255,public,1.0,2.5,noVIPV,SUMMER
256,home,9.0,22.5,noVIPV,SUMMER
256,work,0.0,0.0,noVIPV,SUMMER
256,public,0.0,0.0,noVIPV,SUMMER
257,home,4.0,10.0,noVIPV,SUMMER
257,work,0.0,0.0,noVIPV,SUMMER
257,public,4.0,10.0,noVIPV,SUMMER
258,home,24.0,60.0,noVIPV,SUMMER
258,work,0.0,0.0,noVIPV,SUMMER
258,public,3.0,7.5,noVIPV,SUMMER
259,home,2.0,5.0,noVIPV,SUMMER
259,work,0.0,0.0,noVIPV,SUMMER
259,public,1.0,2.5,noVIPV,SUMMER
260,home,0.0,0.0,noVIPV,SUMMER
260,work,6.0,15.0,noVIPV,SUMMER
260,public,4.0,10.0,noVIPV,SUMMER
261,home,0.0,0.0,noVIPV,SUMMER
261,work,23.0,57.5,noVIPV,SUMMER
261,public,0.0,0.0,noVIPV,SUMMER
262,home,0.0,0.0,noVIPV,SUMMER
262,work,0.0,0.0,noVIPV,SUMMER
262,public,0.0,0.0,noVIPV,SUMMER
263,home,0.0,0.0,noVIPV,SUMMER
263,work,0.0,0.0,noVIPV,SUMMER
263,public,0.0,0.0,noVIPV,SUMMER
264,home,0.0,0.0,noVIPV,SUMMER
264,work,0.0,0.0,noVIPV,SUMMER
264,public,0.0,0.0,noVIPV,SUMMER
265,home,0.0,0.0,noVIPV,SUMMER
265,work,2.0,5.0,noVIPV,SUMMER
265,public,0.0,0.0,noVIPV,SUMMER
266,home,32.0,80.0,noVIPV,SUMMER
266,work,0.0,0.0,noVIPV,SUMMER
266,public,9.0,22.5,noVIPV,SUMMER
267,home,47.0,117.5,noVIPV,SUMMER
267,work,6.0,15.0,noVIPV,SUMMER
267,public,52.0,130.0,noVIPV,SUMMER
268,home,70.0,175.0,noVIPV,SUMMER
268,work,2.0,5.0,noVIPV,SUMMER
268,public,30.0,75.0,noVIPV,SUMMER
269,home,9.0,22.5,noVIPV,SUMMER
269,work,19.0,47.5,noVIPV,SUMMER
269,public,11.0,27.5,noVIPV,SUMMER
270,home,19.0,47.5,noVIPV,SUMMER
270,work,18.0,45.0,noVIPV,SUMMER
270,public,4.0,10.0,noVIPV,SUMMER
271,home,5.0,12.5,noVIPV,SUMMER
271,work,63.0,157.5,noVIPV,SUMMER
271,public,167.0,417.5,noVIPV,SUMMER
272,home,33.0,82.5,noVIPV,SUMMER
272,work,36.0,90.0,noVIPV,SUMMER
272,public,89.0,222.5,noVIPV,SUMMER
273,home,12.0,30.0,noVIPV,SUMMER
273,work,22.0,55.0,noVIPV,SUMMER
273,public,34.0,85.0,noVIPV,SUMMER
274,home,36.0,90.0,noVIPV,SUMMER
274,work,2.0,5.0,noVIPV,SUMMER
274,public,35.0,87.5,noVIPV,SUMMER
275,home,27.0,67.5,noVIPV,SUMMER
275,work,3.0,7.5,noVIPV,SUMMER
275,public,19.0,47.5,noVIPV,SUMMER
276,home,0.0,0.0,noVIPV,SUMMER
276,work,0.0,0.0,noVIPV,SUMMER
276,public,5.0,12.5,noVIPV,SUMMER
277,home,11.0,27.5,noVIPV,SUMMER
277,work,2.0,5.0,noVIPV,SUMMER
277,public,3.0,7.5,noVIPV,SUMMER
278,home,41.0,102.5,noVIPV,SUMMER
278,work,1.0,2.5,noVIPV,SUMMER
278,public,11.0,27.5,noVIPV,SUMMER
279,home,20.0,50.0,noVIPV,SUMMER
279,work,0.0,0.0,noVIPV,SUMMER
279,public,10.0,25.0,noVIPV,SUMMER
280,home,19.0,47.5,noVIPV,SUMMER
280,work,2.0,5.0,noVIPV,SUMMER
280,public,16.0,40.0,noVIPV,SUMMER
281,home,0.0,0.0,noVIPV,SUMMER
281,work,4.0,10.0,noVIPV,SUMMER
281,public,9.0,22.5,noVIPV,SUMMER
282,home,0.0,0.0,noVIPV,SUMMER
282,work,3.0,7.5,noVIPV,SUMMER
282,public,0.0,0.0,noVIPV,SUMMER
283,home,0.0,0.0,noVIPV,SUMMER
283,work,9.0,22.5,noVIPV,SUMMER
283,public,1.0,2.5,noVIPV,SUMMER
284,home,0.0,0.0,noVIPV,SUMMER
284,work,3.0,7.5,noVIPV,SUMMER
284,public,0.0,0.0,noVIPV,SUMMER
285,home,0.0,0.0,noVIPV,SUMMER
285,work,0.0,0.0,noVIPV,SUMMER
285,public,0.0,0.0,noVIPV,SUMMER
286,home,12.0,30.0,noVIPV,SUMMER
286,work,5.0,12.5,noVIPV,SUMMER
286,public,15.0,37.5,noVIPV,SUMMER
287,home,31.0,77.5,noVIPV,SUMMER
287,work,1.0,2.5,noVIPV,SUMMER
287,public,34.0,85.0,noVIPV,SUMMER
288,home,28.0,70.0,noVIPV,SUMMER
288,work,2.0,5.0,noVIPV,SUMMER
288,public,33.0,82.5,noVIPV,SUMMER
289,home,38.0,95.0,noVIPV,SUMMER
289,work,8.0,20.0,noVIPV,SUMMER
289,public,23.0,57.5,noVIPV,SUMMER
290,home,2.0,5.0,noVIPV,SUMMER
290,work,25.0,62.5,noVIPV,SUMMER
290,public,9.0,22.5,noVIPV,SUMMER
291,home,1.0,2.5,noVIPV,SUMMER
291,work,8.0,20.0,noVIPV,SUMMER
291,public,61.0,152.5,noVIPV,SUMMER
292,home,4.0,10.0,noVIPV,SUMMER
292,work,53.0,132.5,noVIPV,SUMMER
292,public,53.0,132.5,noVIPV,SUMMER
293,home,22.0,55.0,noVIPV,SUMMER
293,work,19.0,47.5,noVIPV,SUMMER
293,public,39.0,97.5,noVIPV,SUMMER
294,home,61.0,152.5,noVIPV,SUMMER
294,work,16.0,40.0,noVIPV,SUMMER
294,public,56.0,140.0,noVIPV,SUMMER
295,home,46.0,115.0,noVIPV,SUMMER
295,work,6.0,15.0,noVIPV,SUMMER
295,public,17.0,42.5,noVIPV,SUMMER
296,home,42.0,105.0,noVIPV,SUMMER
296,work,4.0,10.0,noVIPV,SUMMER
296,public,17.0,42.5,noVIPV,SUMMER
297,home,37.0,92.5,noVIPV,SUMMER
297,work,1.0,2.5,noVIPV,SUMMER
297,public,20.0,50.0,noVIPV,SUMMER
298,home,29.0,72.5,noVIPV,SUMMER
298,work,0.0,0.0,noVIPV,SUMMER
298,public,8.0,20.0,noVIPV,SUMMER
299,home,11.0,27.5,noVIPV,SUMMER
299,work,0.0,0.0,noVIPV,SUMMER
299,public,32.0,80.0,noVIPV,SUMMER
300,home,4.0,10.0,noVIPV,SUMMER
300,work,0.0,0.0,noVIPV,SUMMER
300,public,18.0,45.0,noVIPV,SUMMER
301,home,5.0,12.5,noVIPV,SUMMER
301,work,0.0,0.0,noVIPV,SUMMER
301,public,0.0,0.0,noVIPV,SUMMER
302,home,0.0,0.0,noVIPV,SUMMER
302,work,0.0,0.0,noVIPV,SUMMER
302,public,2.0,5.0,noVIPV,SUMMER
303,home,13.0,32.5,noVIPV,SUMMER
303,work,0.0,0.0,noVIPV,SUMMER
