HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
248,24684.530601915398,45189.510616438354,21776.981041612773,38373.962557077626,2907.5495603026247,6815.548059360728,11.778832691584636,15.08214620248946
249,8204.762472561539,15345.113698630137,7643.435180192193,13094.754223744292,561.3272923693457,2250.359474885845,6.841481325590387,14.664990557135692
25,1135.704376625368,2339.57602739726,1406.5021574802322,2479.1092465753427,-270.7977808548642,-139.53321917808262,-23.84403779965282,-5.964038678123704
250,4526.446109419767,10054.349543378996,4361.904542329914,8873.812214611871,164.54156708985283,1180.5373287671246,3.635116007400008,11.741558453620042
251,1480.750029644833,4947.534018264841,1009.2894962172359,3719.14200913242,471.46053342759706,1228.3920091324208,31.83930602660057,24.828369134958116
252,924.0102739726027,1123.423401826484,831.9143835616437,1089.7543378995433,92.09589041095899,33.66906392694068,9.966976883818681,2.9970057479843173
253,2787.9591424563437,4953.350684931507,2994.1661102277158,4991.999086757991,-206.2069677713721,-38.64840182648368,-7.396341095217505,-0.7802476401288372
254,7615.226383197241,17078.371575342466,6456.093245239518,16275.021689497717,1159.1331379577232,803.3498858447492,15.22125646212323,4.703902139034236
255,1390.4972602945782,4753.550570776256,1340.2130956357182,4572.944634703196,50.284164658859936,180.60593607305964,3.616272113201229,3.7993902322904423
256,1326.6634300668659,4641.459589041096,1389.3855506814161,4763.186529680366,-62.72212061455025,-121.72694063927065,-4.727809570464225,-2.6226004622916235
257,1728.192055043806,3083.859474885845,1818.5278824344769,3360.639497716895,-90.33582739067083,-276.78002283105025,-5.227186823768901,-8.975117870482597
258,2467.060431101452,8218.657191780821,2286.7086235694687,7458.52796803653,180.35180753198347,760.1292237442913,7.3103927758860365,9.248825033175354
259,158.19520547945206,529.5615296803653,131.35616438356163,600.4405251141552,26.839041095890423,-70.8789954337899,16.96577403502696,-13.384468368873264
26,1538.53020056643,2387.1130136986303,1714.9820710981282,2806.8640410958906,-176.4518705316982,-419.75102739726026,-11.468859725128253,-17.584045036346705
260,1503.236301369863,2778.587785388128,1848.554794520548,3209.709474885845,-345.3184931506851,-431.12168949771694,-22.971670710453484,-15.515856355695293
261,2935.4726027397264,5715.79589041096,2554.222602739726,4661.712214611873,381.25000000000045,1054.0836757990874,12.987687217525837,18.441590567771303
262,22.520547945205486,86.14109589041097,40.32876712328767,74.50319634703196,-17.808219178082183,11.637899543379007,-79.0754257907542,13.510275697194274
263,136.1095890410959,267.8607305936073,12.547945205479452,42.327739726027396,123.56164383561644,225.53299086757988,90.78099838969403,84.19785549295534
264,0.0,0.0,0.0,0.0,0.0,0.0,,
265,122.35616438356162,293.1184931506849,210.32876712328766,368.4497716894977,-87.97260273972604,-75.3312785388128,-71.89879086430814,-25.69994056979778
266,3674.7700783593114,11634.486073059361,3460.697610651079,10500.328082191782,214.07246770823258,1134.1579908675794,5.825465624880954,9.748243143234477
267,12705.480590267158,23719.605936073058,13076.037581357477,22685.97385844749,-370.55699109031957,1033.632077625567,-2.916512983965197,4.35771184568293
268,12038.558363972395,30589.64863013699,10544.097632567891,26758.18630136986,1494.4607314045043,3831.462328767131,12.413950958421678,12.525355799583672
269,3285.3288918709277,7926.843493150685,3065.7752065830837,7584.237100456621,219.55368528784402,342.6063926940642,6.682852539698474,4.32210365942129
27,616.3905227471181,1195.6566210045662,783.999693928087,1354.1,-167.60917118096893,-158.4433789954337,-27.19204221926895,-13.251578773704512
270,4719.373568163852,12924.460273972603,4191.028524291145,11285.285958904109,528.3450438727068,1639.1743150684943,11.19523674575878,12.682729338953353
271,31823.75490212223,36502.76267123287,28010.46791825928,32444.37579908676,3813.2869838629485,4058.3868721461113,11.982517448337475,11.11802662362443
272,17521.89779712155,27687.83059360731,15883.443190301588,24743.6649543379,1638.4546068199616,2944.1656392694094,9.350896950723698,10.633428391277329
273,7871.333800042621,12097.649657534246,6875.680182983529,10449.53401826484,995.6536170590916,1648.1156392694065,12.649109316818713,13.623436666832085
274,8240.805622369677,18037.77465753425,7265.451563427732,15274.500456621003,975.3540589419445,2763.274200913247,11.835663934292354,15.319374220916144
275,3237.1934204997615,9528.245433789954,3103.5664618958576,10197.461415525115,133.62695860390386,-669.2159817351603,4.127864518619786,-7.023496470419665
276,700.6095890410959,583.5828767123288,626.4275551421589,554.8106164383562,74.182033898937,28.77226027397262,10.58821275918701,4.930278358416539
277,1372.4135980751464,4133.966324200913,1474.1984444668728,3256.222488584475,-101.78484639172643,877.743835616438,-7.416484836239083,21.23248635282737
278,4390.448495376003,17679.30616438356,4299.590108360614,17155.398287671233,90.85838701538887,523.9078767123283,2.069455708478996,2.963396141460486
