HexID,chargerAccessType,noVIPV_sessions,VIPV50_Wp700_sessions,Avoided_sessions_day,Frequency_reduction_pct
155,public,18.116438356164384,21.876712328767123,-3.7602739726027394,-20.756143667296783
155,work,1.2534246575342465,0.6301369863013698,0.6232876712328766,49.72677595628415
156,home,96.17808219178082,83.06164383561644,13.11643835616438,13.637658453211792
156,public,198.82191780821918,194.96575342465752,3.856164383561662,1.9395066832024344
156,work,6.260273972602739,2.4863013698630136,3.773972602739726,60.284463894967175
157,home,10.0,9.993150684931507,0.006849315068492956,0.06849315068492956
157,public,0.0,0.0,0.0,
157,work,52.5,36.88356164383562,15.61643835616438,29.745596868884533
158,home,32.47260273972603,31.89041095890411,0.582191780821919,1.7928707023834671
158,public,0.0,0.0,0.0,
158,work,3.73972602739726,4.97945205479452,-1.2397260273972601,-33.150183150183146
159,home,116.1917808219178,107.95205479452055,8.239726027397253,7.091487856637579
159,public,97.53424657534246,104.33561643835617,-6.801369863013704,-6.973314606741578
159,work,1.8835616438356164,1.8630136986301369,0.020547945205479534,1.0909090909090953
16,home,6.239726027397261,7.513698630136986,-1.2739726027397253,-20.417124039517002
16,public,0.0,0.0,0.0,
16,work,2.493150684931507,1.8767123287671232,0.6164383561643838,24.725274725274733
160,home,98.1027397260274,90.58904109589041,7.513698630136986,7.659009983941911
160,public,114.34931506849315,126.97260273972603,-12.623287671232873,-11.039233303384245
160,work,35.582191780821915,28.76027397260274,6.821917808219176,19.172281039461016
161,home,54.45205479452055,46.88356164383562,7.56849315068493,13.899371069182386
161,public,68.10958904109589,74.36301369863014,-6.253424657534254,-9.18141592920355
161,work,5.636986301369863,11.226027397260275,-5.589041095890412,-99.14945321992712
162,home,48.14383561643836,43.13013698630137,5.013698630136986,10.413999146393511
162,public,32.47945205479452,30.0,2.479452054794521,7.63390974272459
162,work,4.36986301369863,1.8493150684931507,2.5205479452054798,57.680250783699066
163,home,1.2602739726027397,1.2534246575342465,0.006849315068493178,0.5434782608695674
163,public,0.0,0.0,0.0,
163,work,0.0,0.0,0.0,
164,home,64.33561643835617,51.917808219178085,12.417808219178085,19.30160758011285
164,public,50.636986301369866,46.15068493150685,4.486301369863014,8.859732179088327
164,work,3.136986301369863,3.76027397260274,-0.6232876712328768,-19.868995633187772
165,home,81.23287671232876,78.66438356164383,2.5684931506849296,3.1618887015177046
165,public,9.397260273972602,11.212328767123287,-1.8150684931506849,-19.314868804664723
165,work,11.253424657534246,17.493150684931507,-6.239726027397261,-55.447352404138776
166,home,7.506849315068493,4.335616438356165,3.1712328767123283,42.24452554744525
166,public,11.246575342465754,5.0,6.2465753424657535,55.542021924482334
166,work,5.63013698630137,3.1301369863013697,2.5,44.40389294403893
167,home,0.0,0.0,0.0,
167,public,0.0,0.0,0.0,
167,work,0.6301369863013698,0.0,0.6301369863013698,100.0
168,home,5.0,5.0,0.0,0.0
168,public,0.0,0.0,0.0,
168,work,0.0,0.0,0.0,
169,home,20.02054794520548,20.595890410958905,-0.5753424657534261,-2.8737598357851595
