HexID,chargerAccessType,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
231,home,1080.3005381760029,4791.628082191781,841.4131646502782,3985.3373287671234,238.88737352572468,806.2907534246574,22.113047719948938,16.827072961302225
231,public,3055.6643835616437,2646.3142694063927,3132.551369863014,2378.9581050228308,-76.88698630137014,267.3561643835619,-2.5162117513622895,10.102963486779439
231,work,81.8082191780822,220.5703196347032,62.9041095890411,157.46027397260275,18.9041095890411,63.11004566210045,23.107836570663096,28.612211183544524
232,home,455.42672399816325,1713.6037671232878,388.705213273697,1453.5567351598172,66.72151072446627,260.04703196347054,14.650328408206313,15.175447028809028
232,public,103.97260273972603,80.80456621004568,240.71917808219177,174.62488584474886,-136.74657534246575,-93.82031963470318,-131.52173913043478,-116.1076954374385
232,work,0.0,0.0,0.0,0.0,0.0,0.0,,
233,home,2412.9719707288637,8999.448287671234,2423.3569380612066,9066.25399543379,-10.384967332342967,-66.80570776255627,-0.4303807693715596,-0.742331147722428
233,public,2679.121096921352,2310.287214611872,2737.003424657534,2295.7220319634707,-57.882327736182106,14.565182648401333,-2.160496880962051,0.6304490002922983
233,work,0.0,0.0,0.0,0.0,0.0,0.0,,
234,home,903.9843354599288,3318.4789954337903,808.1170536737128,2950.5458904109587,95.86728178621604,367.93310502283157,10.604971571486438,11.087401955206154
234,public,2210.868267676338,1855.5378995433787,2149.0207137187144,1878.0246575342467,61.847553957623404,-22.486757990868,2.7974327942490347,-1.211872740319757
234,work,0.0,0.0,0.0,0.0,0.0,0.0,,
235,home,702.7046514068414,3314.7922374429218,500.0817139967356,2534.7304794520546,202.62293741010586,780.0617579908671,28.834722668257147,23.532749629962268
235,public,360.25,294.5812785388128,292.89383561643837,231.64178082191782,67.35616438356163,62.93949771689498,18.697061591550767,21.365749388110668
235,work,83.91780821917808,189.21438356164384,77.97260273972603,164.05159817351597,5.945205479452056,25.162785388127872,7.084557623245186,13.298558447027432
236,home,460.9536149630127,2275.3463470319634,491.10347417113036,2333.8189497716894,-30.149859208117675,-58.47260273972597,-6.540757731238734,-2.5698330637003703
236,public,868.1712328767123,589.7769406392695,779.6061643835617,578.3707762557077,88.56506849315065,11.406164383561759,10.201336457519739,1.9339793738287596
236,work,0.0,0.0,0.0,0.0,0.0,0.0,,
237,home,138.18659524623808,548.5978310502284,173.3114929276752,691.2690639269406,-35.12489768143712,-142.67123287671222,-25.41845511053167,-26.00652514494713
237,public,0.0,0.0,0.0,0.0,0.0,0.0,,
237,work,0.0,0.0,0.0,0.0,0.0,0.0,,
238,home,0.0,0.0,0.0,0.0,0.0,0.0,,
238,public,305.06164383561645,339.1488584474886,240.7568493150685,253.58995433789957,64.30479452054794,85.55890410958901,21.079278834280068,25.22753710605113
238,work,1431.3698630136987,2544.7850456621004,1114.164383561644,2090.9001141552512,317.20547945205476,453.88493150684917,22.16097234185089,17.83588489253943
239,home,0.0,0.0,0.0,0.0,0.0,0.0,,
239,public,120.3972602739726,147.79212328767125,246.8595890410959,189.28310502283102,-126.46232876712328,-41.49098173515978,-105.03754693366709,-28.073878913289107
239,work,187.3972602739726,453.78515981735154,124.27397260273973,338.95331050228316,63.12328767123286,114.83184931506838,33.68421052631578,25.305333775412176
24,home,739.4845338330281,2913.4494292237446,796.8387860718464,3087.160616438356,-57.354252238818276,-173.71118721461153,-7.755977253713407,-5.962388963136899
24,public,0.0,0.0,0.0,0.0,0.0,0.0,,
24,work,0.0,0.0,0.0,0.0,0.0,0.0,,
240,home,0.0,0.0,0.0,0.0,0.0,0.0,,
240,public,109.32191780821918,101.19520547945206,107.43835616438356,100.82191780821918,1.8835616438356197,0.3732876712328732,1.7229496898690588,0.36887881146569756
240,work,0.0,0.0,0.0,0.0,0.0,0.0,,
241,home,0.0,0.0,0.0,0.0,0.0,0.0,,
241,public,79.71232876712328,108.90867579908675,175.9623287671233,200.8360730593607,-96.25000000000001,-91.92739726027395,-120.74669187145561,-84.40778164437549
241,work,858.7397260273973,1609.466324200913,980.5753424657535,1989.3742009132418,-121.83561643835617,-379.90787671232874,-14.187723328228689,-23.604586874531215
242,home,0.0,0.0,0.0,0.0,0.0,0.0,,
242,public,157.80479452054794,105.03527397260274,232.43150684931507,123.61061643835616,-74.62671232876713,-18.575342465753423,-47.290522797803774,-17.684861250134492
242,work,301.6986301369863,572.9602739726027,304.6027397260274,566.2858447488584,-2.90410958904107,6.674429223744369,-0.9625862695241469,1.164902616627749
243,home,1950.0075692537694,8863.75399543379,1666.355245565056,7573.865182648401,283.6523236887133,1289.8888127853888,14.546216546085594,14.55239860503667
243,public,305.0993150684931,182.40262557077628,175.51027397260273,86.92888127853881,129.5890410958904,95.47374429223747,42.474379553031234,52.34230811836177
243,work,132.68493150684932,296.80890410958904,80.21917808219177,163.65422374429224,52.46575342465755,133.1546803652968,39.54160644228785,44.86209090146866
244,home,3169.9458222441376,12338.847374429222,2426.1203135994315,9392.555821917807,743.8255086447061,2946.291552511415,23.464928120384116,23.878174865970465
244,public,1375.414383561644,1215.3271689497715,1832.1027397260275,1496.8924657534246,-456.68835616438355,-281.56529680365315,-33.20369203801594,-23.167859980203406
244,work,833.3698630136986,1572.8953196347034,702.2739726027397,1315.4454337899542,131.09589041095887,257.44988584474913,15.730817279242551,16.36789700057983
245,home,5316.4542026997515,22295.513127853883,4920.191702725486,20615.49109589041,396.26249997426567,1680.0220319634718,7.453511021933367,7.535247214672143
245,public,8114.334653932613,7696.225684931507,7210.237065262681,6530.440182648402,904.0975886699316,1165.7855022831054,11.14198054712669,15.147496318430537
245,work,1948.0821917808219,3942.9412100456616,2131.890410958904,4011.0599315068494,-183.80821917808203,-68.11872146118776,-9.435342099711686,-1.7276118976270232
246,home,4747.0018380064175,20136.39086757991,3994.013299150866,17370.595547945206,752.9885388555517,2765.7953196347044,15.862402513241532,13.735308068973293
246,public,18073.904109589042,16906.850456621007,16735.744570611332,16254.580936073058,1338.1595389777103,652.2695205479486,7.403821171474262,3.858019104276804
246,work,1976.6849315068494,3790.776255707763,2589.3698630136987,5234.960844748858,-612.6849315068494,-1444.184589041095,-30.995578594297914,-38.0973313016454
247,home,4062.104288146321,17384.220433789957,3733.6716571855804,15844.937328767122,328.4326309607404,1539.2831050228342,8.085283086383182,8.85448450728862
247,public,6918.246575342466,5988.364383561644,6103.932994153651,5436.470433789955,814.3135811888151,551.8939497716892,11.770519774347663,9.216105006680378
247,work,2026.7397260273972,4300.084817351598,1584.109589041096,3047.9966894977165,442.6301369863013,1252.0881278538814,21.839515518546552,29.117754208044587
248,home,5424.924437531838,22481.742237442922,4663.905699147017,19246.371917808217,761.0187383848206,3235.370319634705,14.028190570172423,14.391101390025975
248,public,14868.044520547945,14028.02397260274,13725.212328767124,12676.55913242009,1142.8321917808207,1351.464840182649,7.686499661750427,9.634035718944528
248,work,4391.561643835616,8679.744406392692,3387.8630136986303,6451.0315068493155,1003.6986301369861,2228.712899543377,22.855164325106678,25.67717199024794
249,home,1768.214527356059,7848.662899543379,1351.650933616851,6103.063356164384,416.56359373920805,1745.5995433789958,23.558430682168357,22.24072514925506
249,public,5216.109589041096,4894.570319634703,5252.688356164384,4713.603082191781,-36.578767123287435,180.96723744292194,-0.7012653108389139,3.697305904809803
249,work,1220.4383561643835,2601.8804794520547,1039.0958904109589,2278.087785388128,181.34246575342468,323.7926940639268,14.85879764737575,12.44456448407331
25,home,393.46807525550497,1826.803196347032,398.9473629596844,1758.4216894977171,-5.479287704179455,68.38150684931497,-1.3925622048552198,3.7432333699685927
25,public,742.236301369863,512.7728310502282,1007.554794520548,720.6875570776256,-265.31849315068496,-207.91472602739736,-35.74582550880577,-40.5471416263533
25,work,0.0,0.0,0.0,0.0,0.0,0.0,,
250,home,1551.9866460012354,6958.452625570777,1337.3086519189546,5745.074086757991,214.67799408228075,1213.3785388127862,13.832463999313939,17.437476463573066
250,public,2697.5005593089427,2485.7031963470317,2672.0205479452056,2389.886529680365,25.48001136373705,95.8166666666666,0.9445785386700579,3.854710683378368
250,work,276.958904109589,610.1937214611872,352.5753424657534,738.851598173516,-75.6164383561644,-128.65787671232874,-27.302403798595318,-21.084759181762955
251,home,1106.7808515626411,4407.186301369863,917.0703181350441,3635.480136986301,189.71053342759706,771.7061643835618,17.14074951330687,17.51017795965867
251,public,291.61301369863014,392.192694063927,92.21917808219177,83.66187214611872,199.39383561643837,308.5308219178082,68.37617878827025,78.66817168897033
251,work,82.35616438356165,148.15502283105025,0.0,0.0,82.35616438356165,148.15502283105025,100.0,100.0
252,home,0.0,0.0,0.0,0.0,0.0,0.0,,
252,public,683.8458904109589,687.3510273972603,543.5582191780821,518.4127853881279,140.28767123287673,168.9382420091324,20.514515507078723,24.57816097967264
252,work,240.16438356164383,436.07237442922377,288.35616438356163,571.3415525114154,-48.1917808219178,-135.26917808219167,-20.06616472735569,-31.019891654280055
253,home,664.6372246481246,2934.49600456621,713.3236444742912,2873.1176940639266,-48.68641982616657,61.37831050228351,-7.325262266485654,2.091613360753467
253,public,1978.1164383561643,1766.2706621004565,2280.8424657534247,2118.881392694064,-302.7260273972604,-352.6107305936073,-15.303751666349275,-19.963572863418403
253,work,145.2054794520548,252.58401826484015,0.0,0.0,145.2054794520548,252.58401826484015,100.0,100.0
254,home,3057.288027032858,13004.670205479451,3125.0692726367784,13169.689611872145,-67.78124560392052,-165.01940639269378,-2.2170382706696823,-1.2689241925040413
254,public,4533.280821917808,4019.7424657534248,3323.544520547945,3074.874086757991,1209.7363013698628,944.8683789954339,26.685668699828813,23.505694383292692
254,work,24.65753424657534,53.95890410958904,7.479452054794519,30.457990867579905,17.178082191780824,23.500913242009137,69.66666666666669,43.55335533553356
255,home,782.7643835822494,3867.859589041096,792.0898079644852,3656.070776255708,-9.325424382235838,211.78881278538802,-1.1913450046818543,5.475607578554676
255,public,327.8150684931507,298.34783105022825,167.4109589041096,137.9162100456621,160.4041095890411,160.43162100456615,48.931280165479194,53.773349194402805
255,work,279.9178082191781,587.3431506849315,380.71232876712327,778.9576484018264,-100.79452054794518,-191.6144977168949,-36.00861309582068,-32.623943514697196
256,home,886.6257588339892,4327.206392694064,831.926646571827,4323.708447488585,54.6991122621622,3.4979452054785725,6.169357445028168,0.08083610736442817
256,public,440.03767123287673,314.2531963470319,557.4589041095891,439.4780821917808,-117.42123287671234,-125.22488584474888,-26.684359215820567,-39.848404821461926
256,work,0.0,0.0,0.0,0.0,0.0,0.0,,
257,home,549.1201372355866,2151.7679223744294,551.7196632563945,2354.437214611872,-2.5995260208078435,-202.66929223744273,-0.4733984140327711,-9.418733783046711
257,public,1179.0719178082193,932.0915525114156,1266.8082191780823,1006.202283105023,-87.73630136986299,-74.1107305936074,-7.441132304546469,-7.95101408160222
257,work,0.0,0.0,0.0,0.0,0.0,0.0,,
258,home,1862.3807604678423,7713.569520547945,1656.9534626810391,6997.85,205.42729778680314,715.7195205479447,11.03035974959269,9.278707071238044
258,public,530.7070678938837,384.5842465753425,629.7551608884298,460.67796803652965,-99.0480929945461,-76.09372146118716,-18.663420743126604,-19.785969430310484
258,work,73.97260273972604,120.50342465753425,0.0,0.0,73.97260273972604,120.50342465753425,100.0,100.0
259,home,93.25,498.1501141552511,93.53424657534246,573.0868721461187,-0.2842465753424648,-74.93675799086759,-0.304822064710418,-15.043007290672456
259,public,64.94520547945206,31.411415525114155,37.821917808219176,27.353652968036528,27.12328767123288,4.057762557077627,41.76334106728539,12.91811428820631
259,work,0.0,0.0,0.0,0.0,0.0,0.0,,
26,home,420.2061194668666,1550.215296803653,474.86857532563823,1883.9794520547946,-54.66245585877164,-333.7641552511416,-13.008486389518607,-21.530180739367033
26,public,1118.3240810995635,836.8977168949772,1240.11349577249,922.8845890410959,-121.78941467292657,-85.98687214611869,-10.890350724915113,-10.274478040774634
26,work,0.0,0.0,0.0,0.0,0.0,0.0,,
260,home,0.0,0.0,0.0,0.0,0.0,0.0,,
260,public,314.1404109589041,404.53276255707766,316.9657534246575,335.59646118721463,-2.8253424657534083,68.93630136986303,-0.8993884158771983,17.04096868053708
260,work,1189.0958904109589,2374.0550228310503,1531.5890410958905,2874.1130136986303,-342.4931506849316,-500.05799086758,-28.802820146537034,-21.063454134742965
261,home,0.0,0.0,0.0,0.0,0.0,0.0,,
261,public,95.60958904109589,166.28984018264842,365.07191780821915,341.8705479452055,-269.46232876712327,-175.58070776255707,-281.83609141055945,-105.58715287097745
261,work,2839.8630136986303,5549.506050228311,2189.150684931507,4319.841666666667,650.7123287671234,1229.6643835616442,22.913511166851578,22.15808708796803
262,home,0.0,0.0,0.0,0.0,0.0,0.0,,
262,public,0.0,0.0,0.0,0.0,0.0,0.0,,
262,work,22.520547945205486,86.14109589041097,40.32876712328767,74.50319634703196,-17.808219178082183,11.637899543379007,-79.0754257907542,13.510275697194274
263,home,0.0,0.0,0.0,0.0,0.0,0.0,,
263,public,0.0,0.0,0.0,0.0,0.0,0.0,,
263,work,136.1095890410959,267.8607305936073,12.547945205479452,42.327739726027396,123.56164383561644,225.53299086757988,90.78099838969403,84.19785549295534
264,home,0.0,0.0,0.0,0.0,0.0,0.0,,
264,public,0.0,0.0,0.0,0.0,0.0,0.0,,
264,work,0.0,0.0,0.0,0.0,0.0,0.0,,
265,home,0.0,0.0,0.0,0.0,0.0,0.0,,
265,public,0.0,0.0,0.0,0.0,0.0,0.0,,
265,work,122.35616438356162,293.1184931506849,210.32876712328766,368.4497716894977,-87.97260273972604,-75.3312785388128,-71.89879086430814,-25.69994056979778
266,home,2378.3415387544687,10442.14794520548,2046.9618927746358,9062.58093607306,331.37964597983296,1379.5670091324191,13.93322365943184,13.211525218485805
266,public,1251.5518272760755,1110.0433789954338,1259.8179096572649,1151.7327625570776,-8.266082381189335,-41.68938356164381,-0.6604666463697271,-3.7556535492668615
266,work,44.87671232876713,82.29474885844749,153.9178082191781,286.01438356164385,-109.04109589041099,-203.71963470319636,-242.979242979243,-247.5487652968087
267,home,3559.26213085078,15192.954908675798,3127.3274412262695,13334.016210045664,431.9346896245106,1858.9386986301342,12.135512186096395,12.235530940519045
267,public,8606.273253936924,7448.820776255707,9038.956715473674,7684.868607305937,-432.68346153674975,-236.04783105023034,-5.027535714588419,-3.168928856533508
267,work,539.945205479452,1077.8302511415525,909.7534246575342,1667.0890410958905,-369.80821917808214,-589.258789954338,-68.48995331844935,-54.670834236675184
268,home,6127.010418766917,25194.64372146119,5420.220920239123,22075.716324200912,706.7894985277935,3118.9273972602787,11.53563402410596,12.379327255989446
268,public,5621.904109589041,4767.9857305936075,4878.123287671233,4210.040068493151,743.7808219178078,557.9456621004565,13.230051730145535,11.701915517918152
268,work,289.64383561643837,627.0191780821917,245.75342465753425,472.4299086757991,43.89041095890411,154.58926940639265,15.153234960272417,24.65463175771134
269,home,876.3699877613385,3387.1875570776256,874.5971243913026,3462.3707762557074,1.7728633700359069,-75.1832191780818,0.20229622132138897,-2.2196355504726717
269,public,0.0,0.0,0.0,0.0,0.0,0.0,,
269,work,2408.958904109589,4539.65593607306,2191.178082191781,4121.866324200913,217.78082191780823,417.78961187214645,9.040454012988047,9.203111816300932
27,home,184.000111788214,860.3276255707761,186.60928296918297,861.4960045662101,-2.609171180968957,-1.1683789954339545,-1.4180269542293211,-0.1358062859667914
27,public,432.3904109589041,335.32899543379,597.3904109589041,492.6039954337899,-165.0,-157.27499999999992,-38.15995818086775,-46.90170016360948
27,work,0.0,0.0,0.0,0.0,0.0,0.0,,
270,home,1634.010554465222,7367.738812785387,1559.0114010034738,6957.2585616438355,74.99915346174816,410.4802511415519,4.589881825230551,5.57131925509136
270,public,848.1301369863014,856.3706621004567,794.9760273972603,707.9696347031963,53.15410958904113,148.40102739726035,6.267211512836461,17.32906485064199
270,work,2237.2328767123286,4700.350799086758,1837.041095890411,3620.0577625570772,400.1917808219175,1080.293036529681,17.88780171199744,22.98324279837951
271,home,269.302847327707,1148.5492009132422,177.75901414969084,631.4812785388127,91.54383317801617,517.0679223744295,33.992894648684896,45.01922268225819
271,public,26491.164383561645,24696.46152968036,22170.16095890411,20447.339611872147,4321.003424657534,4249.121917808214,16.311111743124485,17.20538755198429
271,work,5063.287671232877,10657.75194063927,5662.54794520548,11365.554908675798,-599.2602739726026,-707.8029680365289,-11.835398517396241,-6.641203247915655
272,home,2220.7642354777136,9630.697031963471,1901.5356560550126,8560.027625570776,319.22857942270093,1070.6694063926952,14.374717240258102,11.117257690063697
272,public,12358.010273972603,12005.083333333334,11471.907534246575,11183.56598173516,886.1027397260277,821.5173515981733,7.170270294986421,6.843079125632946
272,work,2943.123287671233,6052.0502283105025,2510.0,5000.071347031963,433.1232876712329,1051.9788812785391,14.716450700029789,17.382190193292743
273,home,790.665991823443,3323.7496575342466,649.8548405177762,2735.0954337899543,140.81115130566684,588.6542237442923,17.80918273478875,17.710546352669372
273,public,5164.311643835616,4828.864611872146,4591.030821917808,4510.058789954338,573.2808219178087,318.8058219178083,11.100817716957605,6.602086567803101
273,work,1916.3561643835617,3945.0353881278543,1634.7945205479452,3204.379794520548,281.56164383561645,740.6555936073064,14.692552932934937,18.774371348764756
274,home,3111.326170314883,13360.504337899545,2570.3556730167725,11151.054337899543,540.9704972981103,2209.4500000000025,17.38713550702276,16.537175125436608
274,public,4886.712328767123,4165.447146118722,4493.123287671233,3706.2823059360726,393.58904109589,459.16484018264964,8.054270736971931,11.023182483793846
274,work,242.76712328767124,511.82317351598175,201.97260273972603,417.1638127853882,40.79452054794521,94.65936073059356,16.803972463604563,18.49454374649135
275,home,1715.0256122805836,8068.817922374429,1850.1623523068167,8729.836643835617,-135.13674002623316,-661.0187214611879,-7.879575620245861,-8.19226221015864
275,public,1417.7568493150684,1171.228196347032,1042.36301369863,995.3110730593606,375.3938356164383,175.91712328767142,26.47801248837518,15.019884582384798
275,work,104.41095890410959,288.19931506849315,211.04109589041096,472.3136986301369,-106.63013698630137,-184.11438356164376,-102.12542639727106,-63.88439317348389
276,home,0.0,0.0,0.0,0.0,0.0,0.0,,
276,public,700.6095890410959,583.5828767123288,626.4275551421589,554.8106164383562,74.182033898937,28.77226027397262,10.58821275918701,4.930278358416539
276,work,0.0,0.0,0.0,0.0,0.0,0.0,,
277,home,997.4786665682971,3696.54200913242,753.4347458367357,2653.5756849315067,244.04392073156134,1042.9663242009133,24.46607921662771,28.214648220532407
277,public,342.1678082191781,363.0681506849315,720.763698630137,602.6468036529681,-378.59589041095893,-239.57865296803658,-110.6462622481559,-65.98724027873808
277,work,32.76712328767123,74.35616438356165,0.0,0.0,32.76712328767123,74.35616438356165,100.0,100.0
278,home,4307.571783047236,17470.585502283106,4167.0969576756825,16873.711529680364,140.47482537155338,596.8739726027416,3.2611139743370576,3.4164508826835847
278,public,0.0,0.0,0.0,0.0,0.0,0.0,,
278,work,82.87671232876713,208.72066210045662,132.4931506849315,281.68675799086753,-49.616438356164366,-72.96609589041091,-59.8677685950413,-34.95873151997408
279,home,1637.066280101188,7555.078424657534,1637.6377562628415,7422.0910958904105,-0.5714761616534361,132.98732876712347,-0.0349085537097565,1.7602375685882001
279,public,1623.002384905409,1474.6551369863014,1689.1780821917807,1547.8626712328767,-66.17569728637181,-73.20753424657528,-4.077362910974936,-4.964383360586044
279,work,0.0,0.0,0.0,0.0,0.0,0.0,,
28,home,2854.6799860965166,12893.803995433791,2965.6078828119876,13295.702625570775,-110.92789671547098,-401.89863013698414,-3.8858259859506545,-3.1169903798701486
28,public,1924.359589041096,1684.5039954337901,1605.1712328767123,1181.6969178082193,319.18835616438355,502.80707762557086,16.58673139792103,29.848969132073144
28,work,0.0,0.0,0.0,0.0,0.0,0.0,,
280,home,1374.1871047070351,5448.045547945206,1170.7084017000645,4657.931506849315,203.4787030069706,790.1140410958906,14.807205096743395,14.50270623001475
280,public,3611.7671232876714,3051.5460045662103,2782.736301369863,2560.345091324201,829.0308219178082,491.2009132420094,22.953606742041803,16.09678872633728
280,work,375.5890410958904,678.4691780821918,280.2739726027397,540.6703196347032,95.3150684931507,137.79885844748856,25.377489240644834,20.310260642495273
281,home,0.0,0.0,0.0,0.0,0.0,0.0,,
281,public,1398.1678082191781,1172.5680365296803,1362.041095890411,1149.1484018264841,36.1267123287671,23.419634703196152,2.5838609726525643,1.9972943124484828
281,work,544.3561643835617,1013.9569634703197,432.1917808219178,800.5105022831051,112.16438356164389,213.4464611872146,20.60496250440385,21.050840309502203
282,home,0.0,0.0,0.0,0.0,0.0,0.0,,
282,public,0.0,0.0,0.0,0.0,0.0,0.0,,
282,work,456.2739726027397,808.239611872146,462.0821917808219,795.40901826484,-5.808219178082197,12.830593607306014,-1.2729674552660033,1.58747398900509
283,home,0.0,0.0,0.0,0.0,0.0,0.0,,
283,public,412.68835616438355,424.5753424657534,233.22260273972603,316.19931506849315,179.46575342465752,108.37602739726026,43.48699224098585,25.52574691875847
283,work,704.3013698630137,1327.5372146118723,649.945205479452,1180.1984018264839,54.35616438356169,147.33881278538843,7.717742249192833,11.098657812652386
284,home,0.0,0.0,0.0,0.0,0.0,0.0,,
284,public,20.34246575342466,33.50342465753425,0.0,0.0,20.34246575342466,33.50342465753425,100.0,100.0
284,work,485.36986301369865,923.5808219178082,403.5068493150685,782.6373287671233,81.86301369863014,140.94349315068484,16.866109731316325,15.260547837926822
285,home,0.0,0.0,0.0,0.0,0.0,0.0,,
285,public,76.02054794520548,104.66655251141552,116.47945205479452,147.39931506849314,-40.45890410958904,-42.73276255707762,-53.221010901883055,-40.82752467882894
285,work,0.0,0.0,0.0,0.0,0.0,0.0,,
286,home,1141.1575581501402,4363.716666666667,1022.9110904129847,4105.7756849315065,118.24646773715551,257.9409817351607,10.361975600357722,5.911038718565458
286,public,2114.7876712328766,1728.6713470319637,2363.530821917808,2045.5428082191781,-248.7431506849316,-316.87146118721444,-11.762086287363289,-18.33034727689944
286,work,703.4794520547945,1332.7267123287672,542.082191780822,1072.4985159817352,161.3972602739725,260.22819634703205,22.942711375939542,19.52599838659473
287,home,2832.7459000445438,11667.1100456621,2443.7069696836866,10154.932762557077,389.0389303608572,1512.177283105024,13.73363316331125,12.961026999717554
287,public,6511.107391174871,5754.447374429224,5658.671232876713,4647.128881278539,852.4361582981583,1107.3184931506848,13.092030388771454,19.242829434347176
287,work,40.0,88.90787671232877,84.98630136986301,181.68196347031966,-44.986301369863014,-92.77408675799089,-112.46575342465754,-104.34855739291993
288,home,1892.4671893369275,7575.689269406392,1830.5039377618377,7345.750228310502,61.96325157508977,229.93904109588948,3.274204801236217,3.0352227093641977
288,public,4435.523972602739,4016.8776255707767,4204.034246575343,3843.711301369863,231.4897260273965,173.16632420091355,5.218993910465998,4.310968377492146
288,work,123.28767123287672,246.5375570776256,102.41095890410959,256.07705479452056,20.876712328767127,-9.53949771689497,16.933333333333334,-3.869389244370315
289,home,2685.2405210267525,11632.932305936074,2279.8480558070096,9879.971575342466,405.3924652197429,1752.9607305936079,15.097063449077307,15.068949809835168
289,public,2677.030821917808,2483.622831050228,2553.0171232876714,2507.048287671233,124.01369863013679,-23.425456621005196,4.632509181993435,-0.9431970236438629
289,work,852.5753424657535,1806.3665525114156,895.013698630137,1759.043607305936,-42.43835616438355,47.322945205479755,-4.977666377454287,2.619786396049353
29,home,0.0,0.0,0.0,0.0,0.0,0.0,,
29,public,54.24657534246575,28.541095890410958,13.787671232876713,46.18641552511415,40.45890410958904,-17.645319634703192,74.58333333333334,-61.82425405967521
29,work,0.0,0.0,0.0,0.0,0.0,0.0,,
290,home,66.18311374025275,276.036301369863,126.68000309284322,543.9720319634703,-60.49688935259047,-267.9357305936073,-91.40834562426473,-97.06539656702553
290,public,1138.0102739726028,1021.528310502283,1297.7739726027398,1265.0857305936074,-159.76369863013701,-243.5574200913244,-14.03886259061869,-23.842454250882952
290,work,1678.3561643835617,3426.928082191781,1526.7123287671234,3066.187442922374,151.6438356164383,360.740639269407,9.035259549461308,10.526647499374597
291,home,104.40782523054884,488.0667808219178,43.321917808219176,256.26689497716893,61.08590742232966,231.79988584474887,58.50702022328538,47.49347731767188
291,public,8048.0445205479455,8052.00707762557,7694.244031838397,7287.622260273973,353.8004887095485,764.3848173515971,4.396105014158896,9.493096689838033
291,work,868.1095890410959,1810.9871004566212,838.986301369863,1645.0569634703195,29.1232876712329,165.9301369863017,3.3547939152938233,9.162414074869124
292,home,358.3498867199929,1892.816894977169,333.8995194893593,1849.9457762557076,24.450367230633617,42.87111872146147,6.823043103049345,2.264937450380195
292,public,7564.722602739726,7769.355136986302,7007.45205479452,6915.80388127854,557.2705479452061,853.5512557077618,7.366701691657254,10.986127428316406
292,work,5248.082191780822,10478.14109589041,3861.917808219178,7976.589840182649,1386.1643835616437,2501.551255707762,26.412779619430452,23.87399857298052
293,home,1982.8557377222814,8432.352283105023,1801.9842664664748,7431.443949771689,180.87147125580668,1000.9083333333338,9.121766541804742,11.869859082367132
293,public,6729.36301369863,5879.6507990867585,4662.1164383561645,4179.340639269406,2067.246575342466,1700.3101598173525,30.71979578355744,28.91855686534052
293,work,2076.931506849315,4135.001940639269,1469.5342465753424,2953.041095890411,607.3972602739727,1181.9608447488586,29.24493457154918,28.584287546093098
294,home,4455.76487271375,19506.096575342464,4264.665472454209,18080.185159817353,191.09940025954165,1425.9114155251118,4.2888124871623665,7.310080774067313
294,public,9964.116438356165,9009.672146118723,9293.568493150686,8122.975684931507,670.5479452054788,886.6964611872154,6.729627753287303,9.841606296064786
294,work,2660.054794520548,4872.808105022831,2128.5753424657532,4004.1283105022835,531.4794520547948,868.6797945205476,19.98001895109794,17.827088114246138
295,home,4093.432269835464,17177.211415525115,4105.343253073765,17484.51506849315,-11.91098323830056,-307.30365296803575,-0.290977899550768,-1.7890194486998536
295,public,2479.8972602739727,2159.044634703196,2496.321917808219,1973.166324200913,-16.424657534246307,185.87831050228306,-0.6623120157982574,8.609285214144531
295,work,452.8493150684931,869.0401826484017,386.2739726027397,705.5127853881279,66.57534246575341,163.5273972602738,14.701433843547703,18.817012207873255
296,home,3339.533177416121,13684.85673515982,2979.973119891879,11723.989383561644,359.560057524242,1960.8673515981754,10.766776025936728,14.328738616314608
296,public,2014.1233602028735,1904.0861872146118,1538.8698630136987,1356.3872146118722,475.2534971891748,547.6989726027396,23.596047123017563,28.76440028189794
296,work,392.1917808219178,737.162100456621,358.05479452054794,646.6615296803654,34.13698630136986,90.50057077625559,8.704156479217604,12.276888722330778
297,home,2720.1961476578704,11619.014726027397,2421.061000598925,10697.814497716896,299.1351470589452,921.2002283105012,10.996822685617913,7.928385065619626
297,public,3057.3972602739727,2881.650228310502,2773.845890410959,2525.159589041096,283.55136986301386,356.4906392694061,9.274273040906856,12.371058630471433
297,work,55.04109589041096,128.12625570776254,100.63013698630137,226.03139269406392,-45.58904109589041,-97.90513698630139,-82.82727725236435,-76.41301655580168
298,home,2737.8024583665538,11348.178767123287,2710.6753450885863,11003.283561643835,27.12711327796751,344.89520547945176,0.9908353027833963,3.039211952482144
298,public,713.568493150685,782.1958904109589,926.9760273972603,1025.4170091324202,-213.40753424657532,-243.22111872146127,-29.90708478513356,-31.094655661470558
298,work,0.0,0.0,39.89041095890411,69.42385844748858,-39.89041095890411,-69.42385844748858,,
299,home,1000.0597234623344,4080.5368721461186,1064.933388831039,4141.7078767123285,-64.87366536870468,-61.17100456620983,-6.486979112017807,-1.4990920676091706
299,public,5810.034246575343,5074.4228310502285,6195.049679007978,5095.983219178082,-385.01543243263495,-21.560388127853912,-6.626732581818737,-0.42488355514890475
299,work,0.0,0.0,0.0,0.0,0.0,0.0,,
3,home,898.8884330570055,3651.2888127853876,927.1427243160776,3660.612442922374,-28.254291259072147,-9.323630136986594,-3.1432478403335202,-0.255351757010809
