hour_of_day,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,Scenario,Season,Adoption_pct,System_Wp,Annual_factor_full,pvEnergyProduced_annual_kWh_full,pvEnergyStored_annual_kWh_full,pvEnergyWasted_annual_kWh_full
19,PARKED_OPEN,0.0635173186111093,0.06349043483828747,2.6884023934468714e-05,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,8.347990446031508,8.344457150174923,0.003533328859958745
2,PARKED_OPEN,17383.906864978442,15326.472411910425,2057.4344534454913,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,2284742.045111452,2014336.3741367985,270405.67102426453
3,DRIVING,0.0196037333333331,0.01960054832870698,3.1850137269507238e-06,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,2.5764906666666354,2.5760720660586314,0.00041860180411352365
3,PARKED_OPEN,11.405908934998918,9.693611171697933,1.712297763439812,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,1499.0623171712862,1274.0174682802997,225.0448489092324
4,DRIVING,0.8447270144444283,0.8431178388279249,0.001609175754415308,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,111.02126475555343,110.80977310309869,0.2114916705802976
4,PARKED_OPEN,168.02577861084526,146.93333819062866,21.092440422150805,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,22083.388045996806,19311.23873362548,2772.149312625534
5,DRIVING,11.580617710555416,11.555294738438391,0.025322973382762893,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,1522.0240419587117,1518.6958799090455,3.3281622160202655
5,PARKED_OPEN,1392.841306518798,1281.4627515272218,111.37855500320062,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,183059.1431424706,168420.81877214913,14638.324371849223
6,DRIVING,121.69168108444504,121.40159913655025,0.29008195298356154,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,15993.763799669918,15955.638743660887,38.12505667783952
6,PARKED_OPEN,5578.913569722695,5107.224452523452,471.68911723607977,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,733228.6405921255,671235.213760225,61993.426836741906
7,DRIVING,492.94643851083526,491.8308352477172,1.1156032673289822,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,64787.2462042812,64640.62406112854,146.6221437060948
7,PARKED_OPEN,12358.855764959464,11492.44783827285,866.4079267608165,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,1624306.7576803865,1510436.0016015745,113870.75608856445
8,DRIVING,377.2995437280548,376.44753603103555,0.8520076991278304,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,49587.940032830054,49475.961878364666,111.97815474251483
8,PARKED_OPEN,7080.036559887696,6620.838340066864,459.19821986481793,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,930519.0907280971,870167.3246945019,60351.76603937607
9,DRIVING,322.62935149444803,322.0324263606127,0.5969251343097132,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,42402.71476784174,42324.26175025195,78.45301765213372
9,PARKED_OPEN,3665.130758974304,3441.0968473675844,224.03391163351984,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,481702.8997509085,452258.4427968825,29444.45695754832
10,DRIVING,493.6066065116704,492.6821891730502,0.92441734393927,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,64874.01114153382,64752.51629131516,121.49485091773262
10,PARKED_OPEN,3844.0375898512452,3621.4839052606335,222.55368462016366,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,505216.36895187787,475966.4561199689,29249.912835792937
11,DRIVING,604.3115770597208,603.4348983896422,0.8766786727400462,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,79423.80727070615,79308.58664549582,115.22062556012034
11,PARKED_OPEN,4213.7680697785445,4021.601420045442,192.16664976436363,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,553809.517742323,528553.3294916867,25256.18825474493
12,DRIVING,621.1971323519437,620.3329370573827,0.8641952947983574,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,81643.05168054116,81529.4717275417,113.57995303064125
12,PARKED_OPEN,3889.461695374906,3733.3490629053103,156.11263250372224,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,511186.3942492733,490668.7339818407,20517.66027191778
13,DRIVING,533.6910380538876,533.1196104939539,0.5714275620480116,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,70142.25071565379,70067.1488077768,75.10190815488151
13,PARKED_OPEN,3094.013365273915,2987.281978818673,106.73138650217628,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,406641.75657885737,392614.2029304541,14027.553654571739
14,DRIVING,491.3868406005519,490.8129600625611,0.5738805441949609,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,64582.27047892968,64506.846179650885,75.42430009419486
14,PARKED_OPEN,2214.6714051085933,2155.637131480184,59.034273677540796,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,291071.09895712935,283312.30870882416,7758.7902547625035
15,DRIVING,466.6223820477767,466.0379563201981,0.5844257359150418,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,61327.51306913636,61250.7028306546,76.81023957740548
15,PARKED_OPEN,1480.130732109527,1456.3353235470352,23.79540860561513,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,194531.46764868067,191404.07109475316,3127.396559595131
16,DRIVING,308.27587409944437,307.85328844263694,0.4225856574937062,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,40516.257738784116,40460.71790960371,55.53982927060138
16,PARKED_OPEN,804.4350467842737,797.2609065890347,7.174140240788558,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,105725.7490059331,104782.86200884455,942.8870030750676
17,DRIVING,114.03094506111128,113.89620889126836,0.13473617574753682,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,14986.924208031767,14969.216025709555,17.708183098247694
17,PARKED_OPEN,254.17951688664738,252.42851113035897,1.7510057940989356,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,33406.45079081651,33176.31860570432,230.13219008157438
18,DRIVING,19.60335408888866,19.584654250454072,0.018699843010406857,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,2576.440823111081,2573.983130059678,2.4576936527963293
18,PARKED_OPEN,42.083211488890754,41.924788828691504,0.15842268251638775,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,5530.936367111356,5510.115103199454,20.82126684501096
19,DRIVING,2.1123491088888566,2.110936128376056,0.001412984586494577,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,277.62302573967827,277.4373197294245,0.18570654565357297
19,PARKED_OPEN,3.6115946877776404,3.6113137553803973,0.00028093911283018195,VIPV50_Wp1000,SUMMER,50,1000,131.42857142857142,474.6667303936327,474.629807849995,0.03692342625768105
4,DRIVING,0.00491400000000002,0.00491400004511906,7.652507884592376e-12,VIPV50_Wp1000,AUTUMN,50,1000,130.0,0.6388200000000026,0.6388200058654778,9.948260249970089e-10
4,PARKED_OPEN,6948.217842905386,6059.4464700014105,888.7713731035259,VIPV50_Wp1000,AUTUMN,50,1000,130.0,903268.3195777001,787728.0411001834,115540.27850345836
5,DRIVING,0.5748423988888804,0.574254898863324,0.0005875014553680664,VIPV50_Wp1000,AUTUMN,50,1000,130.0,74.72951185555446,74.65313685223212,0.07637518919784864
5,PARKED_OPEN,609.6849876200641,575.8460437781845,33.83894385540822,VIPV50_Wp1000,AUTUMN,50,1000,130.0,79259.04839060834,74859.98569116398,4399.062701203068
6,DRIVING,20.534328334999667,20.489906917641267,0.044421417476837345,VIPV50_Wp1000,AUTUMN,50,1000,130.0,2669.4626835499566,2663.687899293365,5.774784271988855
6,PARKED_OPEN,2617.976313615806,2481.0090247671988,136.96728889537945,VIPV50_Wp1000,AUTUMN,50,1000,130.0,340336.92077005474,322531.17321973585,17805.74755639933
7,DRIVING,163.33905179666527,162.90939963643078,0.42965216202485923,VIPV50_Wp1000,AUTUMN,50,1000,130.0,21234.076733566486,21178.221952736,55.8547810632317
7,PARKED_OPEN,5792.05459394998,5448.052204693736,344.0023893645222,VIPV50_Wp1000,AUTUMN,50,1000,130.0,752967.0972134974,708246.7866101856,44720.310617387884
8,DRIVING,160.88866232249836,160.46846561906665,0.42019671028849004,VIPV50_Wp1000,AUTUMN,50,1000,130.0,20915.52610192479,20860.900530478666,54.625572337503705
8,PARKED_OPEN,3271.4049220204174,3085.2867997343224,186.1181223515403,VIPV50_Wp1000,AUTUMN,50,1000,130.0,425282.63986265427,401087.2839654619,24195.35590570024
9,DRIVING,151.95624721416704,151.6543504546296,0.30189676344321303,VIPV50_Wp1000,AUTUMN,50,1000,130.0,19754.312137841716,19715.065559101848,39.246579247617696
9,PARKED_OPEN,1698.1169562479272,1622.8741808086677,75.24277546718508,VIPV50_Wp1000,AUTUMN,50,1000,130.0,220755.20431223055,210973.6435051268,9781.560810734061
10,DRIVING,276.78080472333545,276.2029841215076,0.5778206039089137,VIPV50_Wp1000,AUTUMN,50,1000,130.0,35981.504614033605,35906.38793579599,75.11667850815877
10,PARKED_OPEN,1912.0266854836889,1839.5461058219119,72.48057969359382,VIPV50_Wp1000,AUTUMN,50,1000,130.0,248563.46911287957,239140.99375684853,9422.475360167196
11,DRIVING,336.2900029299992,335.7195583268246,0.5704446086364353,VIPV50_Wp1000,AUTUMN,50,1000,130.0,43717.7003808999,43643.5425824872,74.15779912273659
11,PARKED_OPEN,1892.1051021166181,1834.2235647846499,57.88153736812109,VIPV50_Wp1000,AUTUMN,50,1000,130.0,245973.66327516036,238449.0634220045,7524.599857855741
12,DRIVING,342.1567384758359,341.7090084268693,0.4477300557119355,VIPV50_Wp1000,AUTUMN,50,1000,130.0,44480.37600185866,44422.171095493,58.20490724255162
12,PARKED_OPEN,1601.0423392939422,1559.4762502131714,41.566089113222844,VIPV50_Wp1000,AUTUMN,50,1000,130.0,208135.50410821248,202731.9125277123,5403.59158471897
13,DRIVING,246.8341935266661,246.5607663621818,0.27342716934227185,VIPV50_Wp1000,AUTUMN,50,1000,130.0,32088.44515846659,32052.899627083632,35.54553201449534
13,PARKED_OPEN,1018.7522803931498,1000.7544761894827,17.997804226991562,VIPV50_Wp1000,AUTUMN,50,1000,130.0,132437.7964511095,130098.08190463275,2339.714549508903
14,DRIVING,179.70408338278014,179.47581658627973,0.2282667975737479,VIPV50_Wp1000,AUTUMN,50,1000,130.0,23361.530839761417,23331.856156216367,29.674683684587226
14,PARKED_OPEN,543.7725019702032,537.3771289098619,6.395373077532864,VIPV50_Wp1000,AUTUMN,50,1000,130.0,70690.42525612641,69859.02675828204,831.3985000792723
15,DRIVING,107.6992768963892,107.56817622442806,0.13110067277530307,VIPV50_Wp1000,AUTUMN,50,1000,130.0,14000.905996530595,13983.862909175648,17.0430874607894
15,PARKED_OPEN,233.72376373751774,232.31955455917637,1.4042092008706575,VIPV50_Wp1000,AUTUMN,50,1000,130.0,30384.089285877308,30201.54209269293,182.54719611318546
16,DRIVING,38.96392537499915,38.91560682775649,0.048318554248052634,VIPV50_Wp1000,AUTUMN,50,1000,130.0,5065.31029874989,5059.028887608344,6.281412052246842
16,PARKED_OPEN,64.17720467944025,64.05737463053364,0.11983007112941181,VIPV50_Wp1000,AUTUMN,50,1000,130.0,8343.036608327233,8327.458701969374,15.577909246823536
17,DRIVING,2.376160266666677,2.3735955528341677,0.0025647190832565826,VIPV50_Wp1000,AUTUMN,50,1000,130.0,308.900834666668,308.5674218684418,0.33341348082335576
17,PARKED_OPEN,3.8088716750000504,3.8012103886267505,0.007661293994905184,VIPV50_Wp1000,AUTUMN,50,1000,130.0,495.1533177500066,494.15735052147755,0.9959682193376739
6,DRIVING,0.7826693422221971,0.7826327643245871,3.657825418887504e-05,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,100.62891542856818,100.62421255601832,0.004702918395712505
6,PARKED_OPEN,4889.903678351439,4416.836804106231,473.0668743971173,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,628701.9015023279,567879.0176708011,60822.88385105793
7,DRIVING,23.96933294444413,23.927136562280694,0.04219638813532068,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,3081.7713785713877,3076.3461294360886,5.425249903112658
7,PARKED_OPEN,3151.5184300141786,2963.955964464087,187.5624656409465,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,405195.2267161086,381080.052573954,24115.174153835975
8,DRIVING,60.98136120916713,60.83155392443293,0.14980728528441387,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,7840.460726892916,7821.199790284233,19.26093667942464
8,PARKED_OPEN,1881.6650424716336,1777.5261272501687,104.1389152730694,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,241928.3626034957,228539.07350359307,13389.289106537493
9,DRIVING,94.23961900083323,94.04646254884588,0.19315645537525844,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,12116.522442964271,12091.688041994468,24.834401405390366
9,PARKED_OPEN,971.903481099966,932.9769639420905,38.926517183179435,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,124959.01899856704,119954.18107826877,5004.837923551641
10,DRIVING,162.06562885333173,161.74216532009632,0.3234635370946739,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,20837.009423999792,20795.421255440953,41.588169055029496
10,PARKED_OPEN,1092.5177665117858,1056.608418687684,35.90934784662071,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,140466.56998008673,135849.65383127364,4616.916151708377
11,DRIVING,204.73979278666542,204.38825797594683,0.3515348110965814,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,26323.687643999838,26278.49031119316,45.197332855274745
11,PARKED_OPEN,1083.2632105143916,1053.2434011873795,30.0198093554266,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,139276.69849470747,135417.00872409163,3859.6897742691335
12,DRIVING,197.17205088499918,196.90596901292383,0.2660818761911852,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,25350.69225664275,25316.48173023306,34.210526938866664
12,PARKED_OPEN,879.7928789472905,862.9473475100178,16.84553147500742,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,113116.22729322306,110950.373251288,2165.854046786668
13,DRIVING,143.39688326305455,143.24730365582926,0.14957961340317127,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,18436.742133821295,18417.510470035188,19.23166458040773
13,PARKED_OPEN,533.6942124194527,526.4270505493198,7.267161904000377,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,68617.82731107248,67683.47792776968,934.3493876571913
14,DRIVING,102.33931745833283,102.21877724612068,0.12054021983197069,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,13157.91224464279,13142.414217358371,15.498028264110516
14,PARKED_OPEN,245.57184905861666,244.06923755381996,1.5026115288364852,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,31573.523450393568,31380.33054263399,193.1929108504052
15,DRIVING,42.54119874444438,42.481195430256534,0.06000332120625599,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,5469.582695714276,5461.867983890125,7.714712726518626
15,PARKED_OPEN,59.68948025277683,59.635107461339615,0.05437280060571899,VIPV50_Wp1000,WINTER,50,1000,128.57142857142856,7674.361746785592,7667.3709593150925,6.990788649306726
2,PARKED_OPEN,12035.63525573077,10523.30761449886,1512.3276416019987,VIPV80_Wp400,SPRING,80,400,131.42857142857142,1581826.347896044,1383063.286476993,198763.06146769124
3,DRIVING,0.0034663206666666474,0.0034661749842597378,1.456854337060635e-07,VIPV80_Wp400,SPRING,80,400,131.42857142857142,0.45557357333333076,0.45555442650270833,1.9147228429939774e-05
3,PARKED_OPEN,10.667603396669312,10.66760339668691,2.57135037283859e-10,VIPV80_Wp400,SPRING,80,400,131.42857142857142,1402.0278749908239,1402.0278749931367,3.379489061445004e-08
4,DRIVING,0.22345860055555195,0.22296145173669044,0.000497148833246595,VIPV80_Wp400,SPRING,80,400,131.42857142857142,29.368844644443968,29.303505085393596,0.06533956094098105
4,PARKED_OPEN,97.515632791017,90.13880322682562,7.3768295659747,VIPV80_Wp400,SPRING,80,400,131.42857142857142,12816.340309676518,11846.814138382793,969.5261715281033
5,DRIVING,4.87080127533322,4.859240713641072,0.011560562275522846,VIPV80_Wp400,SPRING,80,400,131.42857142857142,640.1624533295089,638.643065221398,1.5193881847830024
5,PARKED_OPEN,962.6841135215763,882.0680552938886,80.61605824433364,VIPV80_Wp400,SPRING,80,400,131.42857142857142,126524.19777712144,115928.94441005393,10595.253369255279
6,DRIVING,72.78069296188858,72.59331367685617,0.1873792949966764,VIPV80_Wp400,SPRING,80,400,131.42857142857142,9565.462503562498,9540.835511815381,24.62699305670604
6,PARKED_OPEN,4380.809365023905,4131.828879883108,248.98048520179756,VIPV80_Wp400,SPRING,80,400,131.42857142857142,575763.5165459989,543040.3670703513,32723.14948366482
7,DRIVING,340.031148267665,339.0996764745158,0.9314717998478882,VIPV80_Wp400,SPRING,80,400,131.42857142857142,44689.80805803597,44567.38605093635,122.42200798000815
7,PARKED_OPEN,9320.128194790339,8767.85868371332,552.2695111853532,VIPV80_Wp400,SPRING,80,400,131.42857142857142,1224931.1341724445,1152347.1412880362,72583.99289864641
8,DRIVING,258.67617661299795,257.9899541019055,0.6862225200156034,VIPV80_Wp400,SPRING,80,400,131.42857142857142,33997.440354851155,33907.25111053615,90.189245487765
8,PARKED_OPEN,5081.361098515425,4775.144174221917,306.21692434732694,VIPV80_Wp400,SPRING,80,400,131.42857142857142,667836.0300905986,627590.3771834519,40245.65291422011
9,DRIVING,255.42932607266604,254.9152995047845,0.5140265681308089,VIPV80_Wp400,SPRING,80,400,131.42857142857142,33570.71142669325,33503.15364920025,67.55777752576346
9,PARKED_OPEN,2726.5953069171164,2572.577120606589,154.01818633215763,VIPV80_Wp400,SPRING,80,400,131.42857142857142,358352.52605196385,338110.13585115166,20242.390203655
10,DRIVING,358.8282189384441,358.1016265659298,0.726592372674035,VIPV80_Wp400,SPRING,80,400,131.42857142857142,47160.28020333836,47064.78520580791,95.49499755144458
10,PARKED_OPEN,2764.158598770336,2650.246462862767,113.9121359315113,VIPV80_Wp400,SPRING,80,400,131.42857142857142,363289.415838387,348318.10654767795,14971.30929385577
11,DRIVING,456.6192996376685,455.8233985031793,0.7959011345899402,VIPV80_Wp400,SPRING,80,400,131.42857142857142,60012.82223809357,59908.21808898928,104.60414911753499
11,PARKED_OPEN,2830.941405731575,2735.2786551608874,95.66275060872725,VIPV80_Wp400,SPRING,80,400,131.42857142857142,372066.5847532927,359493.76610685943,12572.818651432723
12,DRIVING,474.58789505899676,473.9786624841117,0.6092325754661986,VIPV80_Wp400,SPRING,80,400,131.42857142857142,62374.40906489671,62294.33849791181,80.0705670612718
12,PARKED_OPEN,2742.046776437948,2660.3637290051715,81.68304748935289,VIPV80_Wp400,SPRING,80,400,131.42857142857142,360383.2906175589,349647.8043835368,10735.486241457807
13,DRIVING,398.1952374623334,397.7443734397444,0.4508640279187199,VIPV80_Wp400,SPRING,80,400,131.42857142857142,52334.231209335245,52274.97479493783,59.25641509788889
13,PARKED_OPEN,2042.8398013347705,1984.3957781641045,58.44402323909729,VIPV80_Wp400,SPRING,80,400,131.42857142857142,268487.5167468555,260806.30227299657,7681.214482852786
14,DRIVING,337.4217543304422,337.03266721201817,0.3890871301392834,VIPV80_Wp400,SPRING,80,400,131.42857142857142,44346.8591405724,44295.72197643667,51.13716567544867
14,PARKED_OPEN,1323.2518477875133,1296.0878600185038,27.16398783392083,VIPV80_Wp400,SPRING,80,400,131.42857142857142,173913.0999949303,170342.9758881462,3570.124115315309
15,DRIVING,288.1071310387727,287.72188867061357,0.38524238079447454,VIPV80_Wp400,SPRING,80,400,131.42857142857142,37865.50865081012,37814.876796709206,50.63185576155951
15,PARKED_OPEN,750.9361875668192,743.0442842137437,7.891903401995002,VIPV80_Wp400,SPRING,80,400,131.42857142857142,98694.47036592479,97657.24878237773,1037.2215899764858
16,DRIVING,154.06098037966493,153.85432001190776,0.20666036866067936,VIPV80_Wp400,SPRING,80,400,131.42857142857142,20248.01456418453,20220.853487279302,27.161077023974997
16,PARKED_OPEN,332.9768183597613,330.6931140862513,2.2837043184997246,VIPV80_Wp400,SPRING,80,400,131.42857142857142,43762.667555854336,43462.523565621595,300.14399614567805
17,DRIVING,35.37350269111058,35.33165822697545,0.04184447109488265,VIPV80_Wp400,SPRING,80,400,131.42857142857142,4649.08892511739,4643.589366973916,5.499559058184577
17,PARKED_OPEN,68.01376020610404,67.73520829722928,0.2785519465949975,VIPV80_Wp400,SPRING,80,400,131.42857142857142,8938.951341373673,8902.341661921562,36.60968440962824
18,DRIVING,3.997709119222224,3.993392282665658,0.004316838888454648,VIPV80_Wp400,SPRING,80,400,131.42857142857142,525.4131985263494,524.8458428646293,0.5673559681968966
18,PARKED_OPEN,7.3461130636676435,7.339047049955311,0.007066036001279079,VIPV80_Wp400,SPRING,80,400,131.42857142857142,965.4891455106044,964.5604694226979,0.9286790173109646
19,DRIVING,0.022909647555555385,0.02288888919683052,2.0763083697507395e-05,VIPV80_Wp400,SPRING,80,400,131.42857142857142,3.0109822501587074,3.0082540087262966,0.0027288624288152575
19,PARKED_OPEN,0.039103305444444805,0.03906892652615572,3.438673153535478e-05,VIPV80_Wp400,SPRING,80,400,131.42857142857142,5.139291572698459,5.134773200580465,0.004519399001789485
2,PARKED_OPEN,11254.855161151369,9897.90652498595,1356.9486365467997,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,1479209.5354656084,1300867.714712439,178341.82080329367
3,DRIVING,0.007960612333333093,0.007959338325476932,1.2740132158861502e-06,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,1.046251906666635,1.0460844656341108,0.00016744173694503687
3,PARKED_OPEN,7.352969892667381,7.352969892605907,2.2020332668404308e-10,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,966.39032875057,966.3903287424906,2.89410086499028e-08
4,DRIVING,0.44246780355554516,0.44130801050600216,0.0011597931824551785,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,58.152911324443075,58.00048138078885,0.1524299611226806
4,PARKED_OPEN,104.26964775611278,96.79327117461598,7.476376583489741,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,13704.010847946249,12721.401354378098,982.6094938300802
5,DRIVING,7.441961449110944,7.421195976010289,0.020765473403151227,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,978.0863618831526,975.357185418495,2.729176504414161
5,PARKED_OPEN,837.8829744894482,779.0093376618166,58.873636841436706,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,110121.76236147032,102384.08437841017,7737.677984874538
6,DRIVING,80.40121882277654,80.17515680255453,0.22606202854065083,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,10567.017330993487,10537.30632262145,29.711009465342677
6,PARKED_OPEN,3781.1453754370823,3575.0573798174514,206.0879956681475,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,496950.53505744506,469864.6842045793,27085.85085924224
7,DRIVING,316.433329879666,315.58313780982775,0.8501920883227804,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,41588.38049847039,41476.64096929164,111.73953160813684
7,PARKED_OPEN,8047.737294624693,7554.483909819962,493.2533848813209,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,1057702.6158649595,992875.0281477664,64827.58772725931
8,DRIVING,234.35408470533253,233.74444752316376,0.6096371831468883,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,30800.82256127227,30720.698817330092,80.12374407073388
8,PARKED_OPEN,4423.503649171142,4156.098178099467,267.4054711119118,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,581374.7653196357,546230.0462645013,35144.71906042269
9,DRIVING,211.33344001377523,210.90760820415576,0.4258318136079553,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,27775.25211609617,27719.28564968904,55.96646693133126
9,PARKED_OPEN,2374.805286864722,2254.678999939493,120.12628695012806,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,312117.2662736491,296329.23999204766,15788.026284873973
10,DRIVING,302.28203136199863,301.648958823777,0.6330725388908588,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,39728.495550434105,39645.29173112497,83.20381939708429
10,PARKED_OPEN,2467.190539530214,2366.2211308164838,100.969408738353,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,324259.3280525424,310989.0629073093,13270.26514846925
11,DRIVING,374.7596134950003,374.1617131073664,0.597900390743289,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,49254.12063077146,49175.539436968145,78.58119421197513
11,PARKED_OPEN,2607.705090487251,2504.1642279028565,103.54086261674021,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,342726.95474975294,329118.72709580394,13608.227658200141
12,DRIVING,395.6168254175574,395.10335451819424,0.5134708996785634,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,51995.35419773611,51927.869450962666,67.4847468148969
12,PARKED_OPEN,2527.3737364223302,2444.8903016195745,82.48343483754503,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,332169.11964407767,321328.43964142975,10840.680007220204
13,DRIVING,351.88175827544467,351.4873606246134,0.39439765110749425,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,46247.31680191558,46195.481682092046,51.835119859842095
13,PARKED_OPEN,2019.0434959551862,1956.5178235024691,62.52567249821419,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,265360.0023255387,257142.34251746736,8217.659814051007
14,DRIVING,310.1297653048857,309.7725347367267,0.3572305682711753,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,40759.91201149926,40712.961708255505,46.950303258497314
14,PARKED_OPEN,1456.1579408648101,1418.3061355622938,37.85180536377639,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,191380.7579422322,186405.94924533003,4974.808704953468
15,DRIVING,292.7604285566639,292.3782111304157,0.3822174279508887,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,38477.08489601868,38426.85060571178,50.23429053068823
15,PARKED_OPEN,924.4536796517534,911.4019696390197,13.051710094101681,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,121499.62646851616,119784.25886684259,1715.3676123676494
16,DRIVING,197.17265856600045,196.9147790816032,0.25787950049286534,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,25914.120840102914,25880.228107867846,33.89273435049087
16,PARKED_OPEN,528.6912173074454,522.7572675585653,5.933949843562191,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,69485.13141754996,68705.24087912572,779.8905508681736
17,DRIVING,73.97264904400026,73.88743254814433,0.08521650998301335,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,9722.119588640035,9710.91970632754,11.19988416919604
17,PARKED_OPEN,162.67410338288812,161.74469871999196,0.9294047240593567,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,21380.02501603672,21257.874688913227,122.15033516208688
18,DRIVING,12.249469461777599,12.236405999644994,0.013063469105152147,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,1609.9302721193415,1608.213359953342,1.716913082391425
18,PARKED_OPEN,27.371968044892103,27.25021839542986,0.12174967946449233,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,3597.458657328676,3581.4572748279243,16.001386443904707
19,DRIVING,1.2881153062222204,1.2870390826683584,0.0010762280549731574,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,169.29515453206324,169.15370800784137,0.1414471157964721
19,PARKED_OPEN,2.2032543013332253,2.2006925112565656,0.0025617974382721397,VIPV80_Wp400,SUMMER,80,400,131.42857142857142,289.57056531808104,289.23387290800576,0.3366933776014812
4,DRIVING,0.0025737226666666586,0.0025737225985733997,6.825068250339449e-11,VIPV80_Wp400,AUTUMN,80,400,130.0,0.33458394666666563,0.334583937814542,8.872588725441284e-09
